"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
39106,433,"F.14.2 (East Gate)","Shell Hair Ring","AW.OC.38-39.0032a","32","0.2215/0.93","San Diego","AW3839; 19.11.38; Level 2 about 2 cm under floor at blocked door; Rf. 1/1; Ring not even all way round.","","https://www.flickr.com/photos/25459876@N04/17930527099","Theresa Huntsman; Joellen mcGann; Denis Antoine"
39106,580,"F.14.2. (East Gate), level 2, above 2 cm. under floor at blocked door","Shell hair ring","AW.OC.38-39.0032a","32","0.2215[;]0.93","San Diego","Ring not even all way round","","https://www.flickr.com/photos/25459876@N04/17930527099","Theresa Huntsman; Joellen mcGann; Denis Antoine"
39106,1014,"F.14.2 (East Gate), Level 2, above 2 cm. under floor of blocked door","Shell hair ring","AW.OC.38-39.0032a","32","Neg. = 0.2215 / 0.93","San Diego","Rf. 1/1 ; Ring not ? all way  ?","","https://www.flickr.com/photos/25459876@N04/17930527099","Theresa Huntsman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39107,433,"F.14.5","Half Carmelion Hair Ring","AW.OC.38-39.0033","33","None given","None given","AW.38.39; 19.11.38; Full Size","","https://www.flickr.com/photos/25459876@N04/17928881040","Theresa Huntsman; Jan Summers; Joellen mcGann"
39107,1014,"F.14.5","Half carnelian hair ring","AW.OC.38-39.0033","33","","","Date: 19.11.38; Scale: full size","","https://www.flickr.com/photos/25459876@N04/17928881040","Theresa Huntsman; Jan Summers; Joellen mcGann"
39107,1015,"","","AW.OC.38-39.0033","","","","","I already did this one","https://www.flickr.com/photos/25459876@N04/17928881040","Theresa Huntsman; Jan Summers; Joellen mcGann"
39107,,"AW.38.39","Half carnelian hair ring","AW.OC.38-39.0033","33.","19.11.38","F.14.5","Full size","","https://www.flickr.com/photos/25459876@N04/17928881040","Theresa Huntsman; Jan Summers; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39108,433,"F.14.3","Bone Awl","AW.OC.38-39.0034a","34","0.238/0.110","Khartoum 3077","AW.38.39; 19.11.38; Rf. 1/1","","https://www.flickr.com/photos/25459876@N04/17928824998","Theresa Huntsman; Jan Summers; Joellen mcGann"
39108,1014,"F.14.3","Bone awl","AW.OC.38-39.0034a","34","Neg. = 0.238 / 0.110","Khartoum 3077","Rf. 1/1 ; Date: 19.11.38","","https://www.flickr.com/photos/25459876@N04/17928824998","Theresa Huntsman; Jan Summers; Joellen mcGann"
39108,1015,"","","AW.OC.38-39.0034a","","","","","I already did this one too","https://www.flickr.com/photos/25459876@N04/17928824998","Theresa Huntsman; Jan Summers; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39109,433,"Surface, 200 yds local south of town","Agate Arrow Head","AW.OC.38-39.0035a","35","0.168; 0.67","Khartoum 3112/1 ""canelian/agate""","AW.38.39; 19.11.38; Rf 1/1","","https://www.flickr.com/photos/25459876@N04/18116745395","Theresa Huntsman; John Wall; Joellen mcGann"
39109,1014,"Surface, 200 yds. local south of town","Agate arrow head","AW.OC.38-39.0035a","35","Neg. = 0.168, 0.67","Khartoum 3112/1","RF 1/1; Date: 19.11.38; ""carnelian / agate""","","https://www.flickr.com/photos/25459876@N04/18116745395","Theresa Huntsman; John Wall; Joellen mcGann"
39109,1020,"Surface 200 yds local south of town","????? arrow head","AW.OC.38-39.0035a","35","0.168, 0.67","Khartoum 3112/1","19,11,38     RF 1/1      carmelian/agate","","https://www.flickr.com/photos/25459876@N04/18116745395","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39110,433,"F.14.5","Frag. Poppy seed food pendant - white glaze","AW.OC.38-39.0036a","36","0.103","Label in Birmingham","AW.38.39; 19.11.38; Rf. 1/1","","https://www.flickr.com/photos/25459876@N04/17930525169","Theresa Huntsman; John Wall; Joellen mcGann"
39110,1014,"F.14.5","Frag: poppy seed ? pendent- white glaze","AW.OC.38-39.0036a","36","Neg. = 0.103","Label in Birmingham","Rf. 1/1; Date: 19.11.38","","https://www.flickr.com/photos/25459876@N04/17930525169","Theresa Huntsman; John Wall; Joellen mcGann"
39110,1020,"F.14.5","Frag(ment): poppy red ???? pendant","AW.OC.38-39.0036a","36","0.103","Birmingham","label in Birmingham    19,11,38   RF    1/1","","https://www.flickr.com/photos/25459876@N04/17930525169","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39111,433,"Surface of town","Flint blade","AW.OC.38-39.0037a","37","0.70; 0.174","Birmingham","AW.38.39; 19.11.38; RF 1/1","","https://www.flickr.com/photos/25459876@N04/17496179513","Theresa Huntsman; John Wall; Joellen mcGann"
39111,1014,"Surface of town","Flint blade","AW.OC.38-39.0037a","37","Neg. = 0.70, 0174","Birmingham","RF 1/1; Date: 19.11.38","","https://www.flickr.com/photos/25459876@N04/17496179513","Theresa Huntsman; John Wall; Joellen mcGann"
39111,1020,"Surface of town","Schist blade","AW.OC.38-39.0037a","37","0.70  0174","Birmingham","19,11,38   RF   1/1","","https://www.flickr.com/photos/25459876@N04/17496179513","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39112,433,"Surface of town","Flint blade","AW.OC.38-39.0038a","38","0.71; 0177","None given","AW.38.39; 19.11.38; Rf 1/1","","https://www.flickr.com/photos/25459876@N04/18116743295","Theresa Huntsman; John Wall; Joellen mcGann"
39112,1014,"Surface of town","Flint blade","AW.OC.38-39.0038a","38","Neg. = 0.71 0177","","Rf 1/1; Date: 19.11.38","","https://www.flickr.com/photos/25459876@N04/18116743295","Theresa Huntsman; John Wall; Joellen mcGann"
39112,1020,"Surface of town","Flint blade","AW.OC.38-39.0038a","","0.71 0177","","19,11,38    RF  1/1","","https://www.flickr.com/photos/25459876@N04/18116743295","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39113,433,"Surface of town","Flint blade","AW.OC.38-39.0039a","39","0.71; 0175","Birmingham","AW.38.39; 19.11.38; RF 1/1","","https://www.flickr.com/photos/25459876@N04/17930523509","Theresa Huntsman; John Wall; Joellen mcGann"
39113,1014,"Surface of town","Flint blade","AW.OC.38-39.0039a","39","Neg. = 0.71 0175","Birmingham","RF 1/1","","https://www.flickr.com/photos/25459876@N04/17930523509","Theresa Huntsman; John Wall; Joellen mcGann"
39113,1020,"Surface of town","Flint blade","AW.OC.38-39.0039a","39","0.71  0175","Birmingham","19,11,38   RF   1/1","","https://www.flickr.com/photos/25459876@N04/17930523509","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39114,433,"Site C, surface","Flint blade","AW.OC.38-39.0040a","40","0.69; 0173","Birmingham","AW.38.39; 19.11.38; Rf. 1/1","","https://www.flickr.com/photos/25459876@N04/18116742125","Theresa Huntsman; John Wall; Joellen mcGann"
39114,1014,"Site C, surface","Flint blade","AW.OC.38-39.0040a","40","Neg. = 0.69 0173","Birmingham","Rf. 1/1; Date: 19.11.38","","https://www.flickr.com/photos/25459876@N04/18116742125","Theresa Huntsman; John Wall; Joellen mcGann"
39114,1020,"Site C, surface","Flint blade","AW.OC.38-39.0040a","40","0.69 0173","Birmingham","19,11,38    RF   1/1","","https://www.flickr.com/photos/25459876@N04/18116742125","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39115,433,"F.14.6","Shell Hair Ring","AW.OC.38-39.0041a","41","0.225/093","Khartoum 3081","AW.38.39; 20.11.38; Rf 1/1; Ring not very regular","","https://www.flickr.com/photos/25459876@N04/18090255306","Theresa Huntsman; John Wall; Joellen mcGann"
39115,1014,"F.14.6","Shell hair ring","AW.OC.38-39.0041a","41","Neg. = 0.225 / 093","Khartoum 3081","Rf. 1/1; Date: 20.11.38; Note: ring not very regular","","https://www.flickr.com/photos/25459876@N04/18090255306","Theresa Huntsman; John Wall; Joellen mcGann"
39115,1020,"F.14.6","Shell hair ring","AW.OC.38-39.0041a","41","0.225 093","Khartoum 3081","20,11,38    Ring not very regular   RF   1/1","","https://www.flickr.com/photos/25459876@N04/18090255306","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39116,433,"Temple Forecourt - top level","Mud seal impression - Tuthmois III","AW.OC.38-39.0042a","42","0.116","Birmingham","AW.38.39; 21.11.38; RF 1/1","","https://www.flickr.com/photos/25459876@N04/17929030710","Theresa Huntsman; John Wall; Joellen mcGann"
39116,1014,"Temple Forecourt- top level","Mud seal impression- Tuthmosis III","AW.OC.38-39.0042a","42","Neg. = 0116","Birmingham","RF 1/1; Date: 21.11.38","","https://www.flickr.com/photos/25459876@N04/17929030710","Theresa Huntsman; John Wall; Joellen mcGann"
39116,1020,"Temple Forecourt - top level","Mud seal impression - Tuthmosis III","AW.OC.38-39.0042a","42","0116","Birmingham","21,11,38   RF   1/1  ","","https://www.flickr.com/photos/25459876@N04/17929030710","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39117,138,"21.11.38 Temple gateway, N. side","Ostrich shell spoon","AW.OC.38-39.0043a","43","0231 over 0.110","Karthoum 3075/1","Top left AW.38.39; Center right Rf. 1/1; Bottom right interpreted as Distribution: Khartoum; 3075/1; ""3075/2=216"" "" arcdisk d) ostrich shell""","","https://www.flickr.com/photos/25459876@N04/18090099266","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39117,433,"Temple Gateway, N. side","Ostrich shell spoon","AW.OC.38-39.0043a","43","0.231/0.110","Khartoum 3075/1","AW.38.39; 21.11.38; Rf 1/1","","https://www.flickr.com/photos/25459876@N04/18090099266","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39117,1014,"Temple gateway, N. side","Ostrich shell spoon","AW.OC.38-39.0043a","43","Neg. = 0.231 / 0.110","Khartoum 3075/1","Rf. 1/1; Date: 21.11.38; Note: 3075/2=Z16 ""arc disk of ostrich shell""","","https://www.flickr.com/photos/25459876@N04/18090099266","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39117,1020,"Temple gateway, N. side","Ostrich shell spoon","AW.OC.38-39.0043a","43","0231 0.110","Khartoum 3075/1 3075/2","21,11,38   =216    circ(ular) dish of ostrich shell    Rf   1/1","","https://www.flickr.com/photos/25459876@N04/18090099266","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39118,138,"21.11.38; F.14.6 ","Frag. faience plaque","AW.OC.38-39.0044a","44","0.229 over 0.95","Birmingham","Center right RF 1/1","","https://www.flickr.com/photos/25459876@N04/17928819908","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39118,433,"F.14.6","Frag. Faience Plaque","AW.OC.38-39.0044a","44","0.229/0.95","Birmingham","AW.38.39; 21.11.38; RF 1/1","","https://www.flickr.com/photos/25459876@N04/17928819908","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39118,1014,"F.14.6","Frag. faience plaque","AW.OC.38-39.0044a","44","Neg. = 0.229 / 0.95","Birmingham","RF 1/1; date: 21.11.38","","https://www.flickr.com/photos/25459876@N04/17928819908","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39118,1020,"F.14.6","Frag(ment) faience plaque","AW.OC.38-39.0044a","44","0.229 0.95","Birmingham","21,11,38   RF  1/1","","https://www.flickr.com/photos/25459876@N04/17928819908","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39119,433,"Town surface","Flint Scraper","AW.OC.38-39.0045a","45","0.72; 0175","Birmingham","AW.38.39; 21.11.38; Rf. 1/1","","https://www.flickr.com/photos/25459876@N04/18117772541","Theresa Huntsman; John Wall; Joellen mcGann"
39119,1014,"Town surface","Flint scraper","AW.OC.38-39.0045a","45","Neg. = 0.72 0175","Birmingham","RF 1/1; date: 21.11.38","","https://www.flickr.com/photos/25459876@N04/18117772541","Theresa Huntsman; John Wall; Joellen mcGann"
39119,1020,"Town surface","Flint scraper","AW.OC.38-39.0045a","45","072 0175","Birmingham","21,11,38   RF  1/1","","https://www.flickr.com/photos/25459876@N04/18117772541","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39120,138,"26.11.38; Surface - Site D.","Flint blade","AW.OC.38-39.0046a","46","0.72 0175","Birmingham","Top quarter: 1/1","","https://www.flickr.com/photos/25459876@N04/18116739265","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39120,433,"Surface - Site D","Flint blade","AW.OC.38-39.0046a","46","0.72/0175","Birmingham","AW.38.39; 26.11.38; 1/1","","https://www.flickr.com/photos/25459876@N04/18116739265","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39120,1014,"Surface- Site D","Flint blade","AW.OC.38-39.0046a","46","Neg. = 0.72 0175","Birmingham","1/1; date: 26.11.38","","https://www.flickr.com/photos/25459876@N04/18116739265","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39120,1020,"Surface - Site D","Flint blade","AW.OC.38-39.0046a","46","0.72 0175","Birmingham","26,11,38   RF   1/1","","https://www.flickr.com/photos/25459876@N04/18116739265","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39121,138,"26.11.38 Surface - near Temple.","Small, white glaze scarab","AW.OC.38-39.0047a","47","0.42  0191 over 43 0192","Khartoum.; 3114","Top quarter: 2/1.; lower right: Photo Leica 9 Ne. 16 and; 17.; P.T.O.","","https://www.flickr.com/photos/25459876@N04/18117771121","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39121,433,"Surface - near Temple","Small, white glaze scarab","AW.OC.38-39.0047a","47","0.42/0191; 0.43/0192","Khartoum 3114","Aw.38.39; 26.11.38; 2/1; Photo: [?] No. 16 and 17 P.T.O.","","https://www.flickr.com/photos/25459876@N04/18117771121","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39121,1014,"Surface- near Temple","Small, white glaze scarab","AW.OC.38-39.0047a","47","Neg. = 0.42 0191, 0.43 0192","Khartoum 3114","2/1; date: 26.11.38; Note: Photo, Lecca? 9 no. 16 and 17. P.T.0","","https://www.flickr.com/photos/25459876@N04/18117771121","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39121,1020,"Surface - near Temple","Small, white glaze scarab","AW.OC.38-39.0047a","47","0.42 0191  43 0192","Khartoum 3114","26,11,38   2/1  Photo Leica 9(?) No. 16 and 17. P.T.O.","","https://www.flickr.com/photos/25459876@N04/18117771121","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39122,433,"Temple forecourt - upper level","Schist object","AW.OC.38-39.0048a","48","0232/092","Khartoum 3088/1","AW.38.39; 26.11.38; 1/1","","https://www.flickr.com/photos/25459876@N04/17928817428","Theresa Huntsman; John Wall; Joellen mcGann"
39122,1014,"Temple forecourt- upper level","Schist object","AW.OC.38-39.0048a","48","Neg. = 0.232 / 0.92","Khartoum 3088/1","1/1; date: 26.11.38","","https://www.flickr.com/photos/25459876@N04/17928817428","Theresa Huntsman; John Wall; Joellen mcGann"
39122,1020,"Temple forecourt - upper level","Schist object","AW.OC.38-39.0048a","48","0232 0.92","Khartoum 3088/1","26,11,38  1/1","","https://www.flickr.com/photos/25459876@N04/17928817428","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39123,138,"26.11.38.; Temple forecourt - upper level.","Scarab.","AW.OC.38-39.0049a","49","044 0189 over 45 0190","Stockholm","Top quarter: 2/1.","","https://www.flickr.com/photos/25459876@N04/18113265222","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39123,433,"Temple forecourt - upper level","Scarab","AW.OC.38-39.0049a","49","0.44/0189; 0.45/0190","Stockholm","AW.38.39; 26.11.38; 2/1","","https://www.flickr.com/photos/25459876@N04/18113265222","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39123,1014,"Temple forecourt- upper level","Scarab","AW.OC.38-39.0049a","49","Neg. = 0.44 0189, 0.45 0190","Stockholm","2/1; date: 26.11.38","","https://www.flickr.com/photos/25459876@N04/18113265222","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39123,1020,"Temple forecourt","Scarab","AW.OC.38-39.0049a","49","044 0189 45 0190","Stockholm","26,11,38    2/1","","https://www.flickr.com/photos/25459876@N04/18113265222","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39124,138,"26.11.38.; Surface  of town - South of Temple.","Agali arrow-head","AW.OC.38-39.0050a","50","0.167; 0.68","University College","Top right quarter: 1/1.","Not sure about the spelling of the title first word.","https://www.flickr.com/photos/25459876@N04/17496172213","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39124,433,"Surface of town - south of temple","Agate Arrow Head","AW.OC.38-39.0050a","50","0.167/0.68","University College","AW.38.39; 26.11.38; 1/1","","https://www.flickr.com/photos/25459876@N04/17496172213","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39124,1014,"Surface of town- south of Temple","Agate arrow-head","AW.OC.38-39.0050a","50","Neg. = 0.167 0.68","University College","1/1; date: 26.11.38","","https://www.flickr.com/photos/25459876@N04/17496172213","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
39124,1020,"Surface of town - south of Temple","Agate arrow-head","AW.OC.38-39.0050a","50","0.167 0.68","University College (London)","26,11.38  1/1","","https://www.flickr.com/photos/25459876@N04/17496172213","Ernst Schnell; Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39125,433,"Surface of town","Frag. Ivory Ring","AW.OC.38-39.0051a","51","0.95","None given","AW.38.39; 26.11.38; 1/1","","https://www.flickr.com/photos/25459876@N04/17494119044","Theresa Huntsman; John Wall; Joellen mcGann"
39125,1014,"Surface of ?","Frag. ivory ring","AW.OC.38-39.0051a","51","Neg. = 0.95","","scale: 1/1; date: 26.11.38","","https://www.flickr.com/photos/25459876@N04/17494119044","Theresa Huntsman; John Wall; Joellen mcGann"
39125,1020,"Surface of town","Frag(ment) ivory ring","AW.OC.38-39.0051a","51","0.95","","26,11,38  1/1","","https://www.flickr.com/photos/25459876@N04/17494119044","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39126,433,"Surface of site","Black Glass Scarab","AW.OC.38-39.0052","52","052/0196; 053/0197","Cambridge","AW.38.39; 27.11.38; Twice Natural Size","","https://www.flickr.com/photos/25459876@N04/17929025100","Theresa Huntsman; John Wall; Joellen mcGann"
39126,1014,"Surface of site","Black glass scarab","AW.OC.38-39.0052","52","Neg. = 0.52 0196, 0.53 0197","Cambridge","Scale: twice natural size; date: 27.11.38","","https://www.flickr.com/photos/25459876@N04/17929025100","Theresa Huntsman; John Wall; Joellen mcGann"
39126,1020,"Surface of site","Black ???? scarab","AW.OC.38-39.0052","52","0.52 0196 53 0197","Cambridge","27,11,38 TWICE NATURAL SIZE","","https://www.flickr.com/photos/25459876@N04/17929025100","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39127,433,"Temple Forecourt","Mud, Hal impression","AW.OC.38-39.0053a","53","0.104","Birmingham","AW.38.39; 28.11.38; RF2:1; Cartouch is complete","","https://www.flickr.com/photos/25459876@N04/17930368489","Theresa Huntsman; John Wall; Joellen mcGann"
39127,1014,"Temple Forecourt","Mud seal impression","AW.OC.38-39.0053a","53","Neg. = 0.106","Birmingham","Scale: RF 2:1; Date: 28.11.38; Note: cartouche is complete","","https://www.flickr.com/photos/25459876@N04/17930368489","Theresa Huntsman; John Wall; Joellen mcGann"
39127,1020,"Temple forecourt","Mud, seal impression","AW.OC.38-39.0053a","53","0.104","Birmingham","28,11,38     ?????? ??? is complete     RF 2:1","","https://www.flickr.com/photos/25459876@N04/17930368489","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39128,433,"Forecourt","Frag. Gold colored limestone ring (numerous smaller frags)","AW.OC.38-39.0054","54","None given","Birmingham","AW.38.39; 28.11.38; Natural Size","","https://www.flickr.com/photos/25459876@N04/18117767641","Theresa Huntsman; John Wall; Joellen mcGann"
39128,1014,"Forecourt","Frag. ? worked limestone ring (numerous smaller frags)","AW.OC.38-39.0054","54","","Birmingham","scale: natural size; date: 28.11.38","","https://www.flickr.com/photos/25459876@N04/18117767641","Theresa Huntsman; John Wall; Joellen mcGann"
39128,1020,"Forecourt","Fragment ???? ????? ???? ring","AW.OC.38-39.0054","54","","Birmingham","28,11,38   NATURAL SIZE   (numerous smaller frags)","","https://www.flickr.com/photos/25459876@N04/18117767641","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39129,433,"Forecourt, Westside, ext. wall","Sandstone Stela","AW.OC.38-39.0055","55","0.244","Brooklyn 39.425","AW.38.39; 29.11.38; Ref. 1:10; 0 Discovery: A 80-83","","https://www.flickr.com/photos/25459876@N04/18113262012","Theresa Huntsman; John Wall; Joellen mcGann"
39129,1014,"Forecourt, ?? wall","Sandstone Stele","AW.OC.38-39.0055","55","Neg. = 0.244","Brooklyn 39.425","scale: RFF 1:10; date: 29.11.38; Note: 0 Discovery: A. 80-80","","https://www.flickr.com/photos/25459876@N04/18113262012","Theresa Huntsman; John Wall; Joellen mcGann"
39129,1020,"Forecourt, West side, against (?) wall","Sandstone Stela","AW.OC.38-39.0055","55","0.244","Brooklyn 39.425","29,11,38    RFF 1:10   D is ????: A. 80-83","","https://www.flickr.com/photos/25459876@N04/18113262012","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39130,433,"Forecourt, east section","Sandstone Object","AW.OC.38-39.0056a","56","0.119","None given","AW.38.39; 29.11.38; 1/2 Natural Size","","https://www.flickr.com/photos/25459876@N04/18090247046","Theresa Huntsman; John Wall; Joellen mcGann"
39130,1014,"Forecourt, east ?","Sandstone object","AW.OC.38-39.0056a","56","Neg. = 0.119","","scale: 1/2 natural size; date: 29.11.38","","https://www.flickr.com/photos/25459876@N04/18090247046","Theresa Huntsman; John Wall; Joellen mcGann"
39130,1020,"Forecourt, east section","Sandstone object","AW.OC.38-39.0056a","56","0119","","29,11,38   1/2 NATURAL SIZE","","https://www.flickr.com/photos/25459876@N04/18090247046","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39131,433,"Forecourt, east section","Stratite object","AW.OC.38-39.0057a","57","0.117","None given","AW.38.39; 29.11.38; Natural Size","","https://www.flickr.com/photos/25459876@N04/17930513659","Theresa Huntsman; John Wall; Joellen mcGann"
39131,1014,"Forecourt, east section","Steatite object","AW.OC.38-39.0057a","57","Neg. = 0.117","","scale: natural size; date: 29.11.38","","https://www.flickr.com/photos/25459876@N04/17930513659","Theresa Huntsman; John Wall; Joellen mcGann"
39131,1020,"Forecourt, east section","Steatite object","AW.OC.38-39.0057a","57","0117","","29,11,38  NATURAL SIZE","","https://www.flickr.com/photos/25459876@N04/17930513659","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39132,433,"Forecourt, West side against wall","170 x 90 Sandstone Stela of Ramses II","AW.OC.38-39.0058","58","0.40; 0.158, 157","Brooklyn 39.423","AW.38.39; 30.11.38; REF. 1:20; 0 Discovery: A.85, 86","","https://www.flickr.com/photos/25459876@N04/18113260102","Theresa Huntsman; John Wall; Joellen mcGann"
39132,1014,"Forecourt, west side, against wall","Sandstone Stele of Ramses II","AW.OC.38-39.0058","58","Neg. = 0.40, 0.158, 157","Brooklyn 39.423","Scale: ref. 1:20, 180 x 90; date: 30.11.38; notes: 0 Discovery: A. 85, 86; Leica 9.9.1 (artefact?)","","https://www.flickr.com/photos/25459876@N04/18113260102","Theresa Huntsman; John Wall; Joellen mcGann"
39132,1020,"Forecourt, West side, against wall","Sandstone stela of Ramesses II","AW.OC.38-39.0058","58","0.40 0.158, 157","Brooklyn 39.423","30,11,38   170 x 90    REF: 1:20     ???????: A.85,86     Leica 8.8 ???????????","","https://www.flickr.com/photos/25459876@N04/18113260102","Theresa Huntsman; John Wall; Joellen mcGann"
,,,,,,,,,,,
,,,,,,,,,,,
39133,433,"F.14.6 West Gate of forecourt, near South gate of forecourt ","Glass Scarab","AW.OC.38-39.0059a","59","0.44; 0.195; 0.45","Khartoum 3115","AW.38.39; 30.11.38; 2/1","","https://www.flickr.com/photos/25459876@N04/17496166843","Theresa Huntsman; John Wall; Joellen mcGann"
39133,1014,"F.14.6, West gate of Forecourt, near south gate of forecourt","Glass scarab","AW.OC.38-39.0059a","59","Neg. = 0.44 0195, 45","Khartoum 3115","Scale: 2/1; date: 30.11.38","","https://www.flickr.com/photos/25459876@N04/17496166843","Theresa Huntsman; John Wall; Joellen mcGann"
39133,1020,"F.14.6 near South gate of fore-court. West gate of forecourt.","Glass scarab","AW.OC.38-39.0059a","59","044 0195 45","Khartoum 3115","30,11,38    2/1","","https://www.flickr.com/photos/25459876@N04/17496166843","Theresa Huntsman; John Wall; Joellen mcGann"
