"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
39093,1011,"Sanctuary.","Sandstone stela.","AW.OC.37-38.0010","10","0.1. 0.22","Brooklyn 38.544. Cast to Khartoum 3279","1/5 Natural size","","https://www.flickr.com/photos/25459876@N04/18112956962","Abigail Crawford; Elina Rodríguez"
39093,,"Sanctuary","Sandstone stela","AW.OC.37-38.0010","10","0.1, 0.22","Brooklyn 38.544.  Cast to Khartoum 3279","1/3 Natural Size","Lunette shows man kneeling before ram of Amun.","https://www.flickr.com/photos/25459876@N04/18112956962","Abigail Crawford; Elina Rodríguez"
,,,,,,,,,,,
,,,,,,,,,,,
39094,1010,"North Temenos Wall, west gate","Bronze nail or pin","AW.OC.37-38.0009","9","0.9","Louvre","Natural size.","","https://www.flickr.com/photos/25459876@N04/17930213089","Abigail Crawford; Elina Rodríguez"
39094,1011,"North Temenos Wall, west gate.","Bronze nail or pin.","AW.OC.37-38.0009","9","0.9.","Louvre","20.2.38. Natural size","","https://www.flickr.com/photos/25459876@N04/17930213089","Abigail Crawford; Elina Rodríguez"
39094,,"North Temenos Wall, west gate","Bronze nail or pin","AW.OC.37-38.0009","9","0.9.","Louvre","Natural Size","Top is in the shape of an alighting bird.","https://www.flickr.com/photos/25459876@N04/17930213089","Abigail Crawford; Elina Rodríguez"
,,,,,,,,,,,
,,,,,,,,,,,
39095,1010,"Temenos Wall - South","Frag. friable blue fit pendant - Isis & Horus","AW.OC.37-38.0008","8","0.7","Birmingham","Natural size.","Uncertain about the reading of ""fit"" in object title.","https://www.flickr.com/photos/25459876@N04/18117465521","Abigail Crawford; Elina Rodríguez; A Paull"
39095,1011,"Temenos Wall - South","Frag. friable blue frit pendant - Isis & Horus","AW.OC.37-38.0008","8","0.7.","Birmingham","20.2.38. Natural size","","https://www.flickr.com/photos/25459876@N04/18117465521","Abigail Crawford; Elina Rodríguez; A Paull"
39095,1012,"Temenous Wall South","Fragment friable blue ... pendant Isis and Horus","AW.OC.37-38.0008","8","Neg. = 0.7","Birmingham","Natural size","Fourth word in title illegible, possibly shorthand for faience?","https://www.flickr.com/photos/25459876@N04/18117465521","Abigail Crawford; Elina Rodríguez; A Paull"
,,,,,,,,,,,
,,,,,,,,,,,
39096,1010,"Surface of town","Scarab","AW.OC.37-38.0007","7","05.0.6","Louvre","Twice natural size.","Negative number(s) perhaps not formatted correctly.","https://www.flickr.com/photos/25459876@N04/18112961312","Abigail Crawford; Elina Rodríguez; A Paull"
39096,1011,"Surface of town.","Scarab.","AW.OC.37-38.0007","7","05.0.6.","Louvre","19.2.38. Twice natural size","","https://www.flickr.com/photos/25459876@N04/18112961312","Abigail Crawford; Elina Rodríguez; A Paull"
39096,1012,"Surface of town","Scarab","AW.OC.37-38.0007","7","Neg. = 05.06","Louvre","Twice natural size, 19/02/1938, AW.37.38","","https://www.flickr.com/photos/25459876@N04/18112961312","Abigail Crawford; Elina Rodríguez; A Paull"
,,,,,,,,,,,
,,,,,,,,,,,
39097,1010,"Temple forecourt","Blue faience eye","AW.OC.37-38.0006","6","0.7","St. Paul's Inst. Minnesota","Twice natural size.","Foreign text appears in object title - Wadjet?","https://www.flickr.com/photos/25459876@N04/18116435085","Abigail Crawford; Elina Rodríguez; A Paull"
39097,1011,"Temple forecourt.","Blue faience wdjt-eye","AW.OC.37-38.0006","6","0.7.","Mm. St. Paul's Inst Minnesota","19.2.38. Twice natural size","","https://www.flickr.com/photos/25459876@N04/18116435085","Abigail Crawford; Elina Rodríguez; A Paull"
39097,1012,"Temple forecourt","Blue faience wadjet eye","AW.OC.37-38.0006","6","Neg. = 0.7","St Paul's lust Minnesota","Twice natural size, 19/02/1938, AW.37.38.","","https://www.flickr.com/photos/25459876@N04/18116435085","Abigail Crawford; Elina Rodríguez; A Paull"
,,,,,,,,,,,
,,,,,,,,,,,
39098,1010,"Temple forecourt","Scarab","AW.OC.37-38.0005","5","05.06","Brooklyn","Twice natural size","","https://www.flickr.com/photos/25459876@N04/18116434645","Abigail Crawford; Elina Rodríguez; A Paull"
39098,1011,"Temple forecourt","Scarab.","AW.OC.37-38.0005","5","05.06.","Brooklyn","19.2.38. Twice natural size","","https://www.flickr.com/photos/25459876@N04/18116434645","Abigail Crawford; Elina Rodríguez; A Paull"
39098,1012,"Temple forecourt","Scarab","AW.OC.37-38.0005","5","Neg. = 05.06.","Brooklyn","Twice natural size, 12/02/1938, AW.37.38.","","https://www.flickr.com/photos/25459876@N04/18116434645","Abigail Crawford; Elina Rodríguez; A Paull"
,,,,,,,,,,,
,,,,,,,,,,,
39099,1010,"Temple","Mud seal impression","AW.OC.37-38.0004","4","","","Full size. Birmingham listed as distribution, but subsequently crossed off","","https://www.flickr.com/photos/25459876@N04/18117460041","Abigail Crawford; Elina Rodríguez; A Paull"
39099,1011,"Temple","Mud seal impression","AW.OC.37-38.0004","4","","Birmingham (crossed out)","19.2.38. Full size","","https://www.flickr.com/photos/25459876@N04/18117460041","Abigail Crawford; Elina Rodríguez; A Paull"
39099,1012,"Temple","Mud seal impression","AW.OC.37-38.0004","4","","","Full size, 12/02/1938, AW.37.38.","No negative number given. Distribution as ""Birmingham"" crossed out.","https://www.flickr.com/photos/25459876@N04/18117460041","Abigail Crawford; Elina Rodríguez; A Paull"
,,,,,,,,,,,
,,,,,,,,,,,
39100,1010,"Temple","Agate arrowhead","AW.OC.37-38.0003","3","0.7","Khartoum 3274","""Carnelian"". Full size.","","https://www.flickr.com/photos/25459876@N04/18117462841","Abigail Crawford; Elina Rodríguez; A Paull"
39100,1011,"Temple","Agate arrow head.","AW.OC.37-38.0003","3","0.7.","Khartoum 3274 ""camelion""","19.2.38. Full size","","https://www.flickr.com/photos/25459876@N04/18117462841","Abigail Crawford; Elina Rodríguez; A Paull"
39100,1012,"Temple","Agate arrow head","AW.OC.37-38.0003","3","Neg. = 0.7","Khartoum","Full size, 19/02/1938, AW.37.38. Khartoum 3274 ""carnelian""","","https://www.flickr.com/photos/25459876@N04/18117462841","Abigail Crawford; Elina Rodríguez; A Paull"
,,,,,,,,,,,
,,,,,,,,,,,
39101,1010,"Surface of town","Basalt axe-celt","AW.OC.37-38.0002","2","0.8","Khartoum 3273","","","https://www.flickr.com/photos/25459876@N04/18116433205","Abigail Crawford; Elina Rodríguez; A Paull"
39101,1011,"Surface of town.","Basalt axe-celt","AW.OC.37-38.0002","2","0.8.","Khartoum 3273","19.2.38.","","https://www.flickr.com/photos/25459876@N04/18116433205","Abigail Crawford; Elina Rodríguez; A Paull"
39101,1012,"Surface of town","Basalt axe-cell","AW.OC.37-38.0002","2","Neg. = 0.8","Khartoum","Khartoum 3273, 19/02/1938, AW.37.38","","https://www.flickr.com/photos/25459876@N04/18116433205","Abigail Crawford; Elina Rodríguez; A Paull"
,,,,,,,,,,,
,,,,,,,,,,,
39102,1010,"Temple","Sandstone stila","AW.OC.37-38.0001","1","0.10","","1/5 natural size","","https://www.flickr.com/photos/25459876@N04/17495864833","Abigail Crawford; Elina Rodríguez; A Paull"
39102,1011,"Temple.","Sandstone stela.","AW.OC.37-38.0001","1","0.10","","19.2.38. 1/5 natural size","","https://www.flickr.com/photos/25459876@N04/17495864833","Abigail Crawford; Elina Rodríguez; A Paull"
39102,1012,"Temple","Sandstone stela","AW.OC.37-38.0001","1","Neg. = 0.10","","1/5 natural size, 19/02/1938, AW.37.38.","No distribution given.","https://www.flickr.com/photos/25459876@N04/17495864833","Abigail Crawford; Elina Rodríguez; A Paull"
,,,,,,,,,,,
,,,,,,,,,,,
