"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
48543,580,"Palace - North End","Sandstone wig","TA.OC.36-37.036","36","0.29","","","","https://www.flickr.com/photos/25459876@N04/18832783706","JP OConnor; Joellen mcGann; Denis Antoine"
48543,817,"TA.36.37","Sandstone wig","TA.OC.36-37.036","O 29 36","","","Palace - North End","","https://www.flickr.com/photos/25459876@N04/18832783706","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48544,433,"Palace - Picked up near bridge","Faience inlay","TA.OC.36-37.037","37","0.3","None given","T.A. 36-37; Full Size; 5.5; White; Front Side","","https://www.flickr.com/photos/25459876@N04/18671348520","JP OConnor; Joellen mcGann; Denis Antoine"
48544,580,"Palace - Picked up near bridge","Faïence inlay","TA.OC.36-37.037","37","0.3","","","","https://www.flickr.com/photos/25459876@N04/18671348520","JP OConnor; Joellen mcGann; Denis Antoine"
48544,817,"TA.36.37","Faïence inlay","TA.OC.36-37.037","O 3 37","","","Palace Picked up near bridge","","https://www.flickr.com/photos/25459876@N04/18671348520","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48545,433,"Palace - Central West","Roughly executed limestone relief","TA.OC.36-37.038","38","0.9","Boston","T.A. 36-37; 23 x 27","","https://www.flickr.com/photos/25459876@N04/18672875449","JP OConnor; Joellen mcGann; Denis Antoine"
48545,580,"Palace - Central West","Roughly executed limestone relief","TA.OC.36-37.038","38","0.9","Boston","","","https://www.flickr.com/photos/25459876@N04/18672875449","JP OConnor; Joellen mcGann; Denis Antoine"
48545,817,"TA.36.37","Roughly executed limestone relief","TA.OC.36-37.038","O 9 38","","Boston.","Palace-Central West","","https://www.flickr.com/photos/25459876@N04/18672875449","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48546,433,"Palace - Central West","Limestone relief","TA.OC.36-37.039","39","0.10","Brooklyn","T.A. 36-37; 22 x 37","","https://www.flickr.com/photos/25459876@N04/18672874519","JP OConnor; Joellen mcGann; Denis Antoine"
48546,580,"Palace - Central West","Limestone relief","TA.OC.36-37.039","39","0.10","Brooklyn","","","https://www.flickr.com/photos/25459876@N04/18672874519","JP OConnor; Joellen mcGann; Denis Antoine"
48546,817,"TA.36.37","Limestone relief","TA.OC.36-37.039","O 10 39","","Brooklyn","Palace-Central West","","https://www.flickr.com/photos/25459876@N04/18672874519","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48547,433,"Palace - Central West","Limestone relief","TA.OC.36-37.040","40","0.11","Cairo","T.A. 36-37; 17 x 25; Early Essay in surrealism. Horse being pushed by gigantic finger into an admiral's hat of Trafalgar period. The whole blessed by Aten rays. Limestone.","","https://www.flickr.com/photos/25459876@N04/18853886612","JP OConnor; Joellen mcGann; Denis Antoine"
48547,580,"Palace - Central West","Limestone relief.","TA.OC.36-37.040","40","0.11","Cairo","Early Essay in Surrealism. Horse being pushed by gigantic finger into an admiral's hat of Trafalgar period, the whole blessed by Aten rays.","Love this kind of humour.","https://www.flickr.com/photos/25459876@N04/18853886612","JP OConnor; Joellen mcGann; Denis Antoine"
48547,817,"TA.36.37","Limestone relief.","TA.OC.36-37.040","O 11 40","","Cairo","Palace-Central West. Early Essay in Surrealism. House being pushed by gigantic finger into an admiral's hat of Trafalgar Period, The whole blessed by Aten rays. Limestone","","https://www.flickr.com/photos/25459876@N04/18853886612","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48548,433,"Palace West Central","Sandstone loom-weight","TA.OC.36-37.041","41","0.25","None given","T.A. 36-37; 6","","https://www.flickr.com/photos/25459876@N04/18238414913","JP OConnor; Joellen mcGann; Denis Antoine"
48548,580,"Palace - West Central","Sandstone loom-weight","TA.OC.36-37.041","41","0.25","","","","https://www.flickr.com/photos/25459876@N04/18238414913","JP OConnor; Joellen mcGann; Denis Antoine"
48548,817,"TA.36.37","Sandstone loom-weight.","TA.OC.36-37.041","O 25 41","","","Palace-Central West","","https://www.flickr.com/photos/25459876@N04/18238414913","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48549,433,"Palace - North End","Limestone trial piece","TA.OC.36-37.042","42","0.2","Ashmolean","T.A. 36-37; Full Size; 8.4","","https://www.flickr.com/photos/25459876@N04/18238414253","JP OConnor; Joellen mcGann; Denis Antoine"
48549,580,"Palace - North End","Limestone trial piece","TA.OC.36-37.042","42","0.2","Ashmolean","","","https://www.flickr.com/photos/25459876@N04/18238414253","JP OConnor; Joellen mcGann; Denis Antoine"
48549,817,"TA.36.37","Limestone trial piece","TA.OC.36-37.042","O 2 42","","Ashmolean","Palace North End","","https://www.flickr.com/photos/25459876@N04/18238414253","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48550,433,"Palace - North End","Faience Fragment","TA.OC.36-37.043","43","0.3","None given","T.A. 36-37; 4.6; Bird; Green; Blue; Blue strips; Full Size","","https://www.flickr.com/photos/25459876@N04/18671299278","JP OConnor; Joellen mcGann; Denis Antoine"
48550,580,"Palace - North End","Faïence fragment","TA.OC.36-37.043","43","0.3","","","","https://www.flickr.com/photos/25459876@N04/18671299278","JP OConnor; Joellen mcGann; Denis Antoine"
48550,817,"TA.36.37","Faience Fragment","TA.OC.36-37.043","O3 43","","","Palace North End","","https://www.flickr.com/photos/25459876@N04/18671299278","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48551,433,"Palace - North End","Fragment of faience Kohl tube (?)","TA.OC.36-37.044","44","None given","None given","T.A. 36-37; Blue; Section; Elevn; Full Size","","https://www.flickr.com/photos/25459876@N04/18859031105","JP OConnor; Joellen mcGann; Denis Antoine"
48551,580,"Palace North End","Fragment of faïence kohl-tube (?)","TA.OC.36-37.044","44","","","","","https://www.flickr.com/photos/25459876@N04/18859031105","JP OConnor; Joellen mcGann; Denis Antoine"
48551,817,"TA.36.37","Fragment of Faience Kohl-tube ?","TA.OC.36-37.044","44","","","Palace North End","","https://www.flickr.com/photos/25459876@N04/18859031105","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48552,433,"Palace - North End","Sandstone Fragment","TA.OC.36-37.045","45","0.27","Ashmolean","T.A. 36-37; Elevn; Sectn; Plan; 17 x 9","","https://www.flickr.com/photos/25459876@N04/18238411693","Michael George Adams; Joellen mcGann; Denis Antoine"
48552,580,"Palace - North End","Sandstone fragment","TA.OC.36-37.045","45","0.27","Ashmolean","","","https://www.flickr.com/photos/25459876@N04/18238411693","Michael George Adams; Joellen mcGann; Denis Antoine"
48552,677,"","Sandstone Fragment","TA.OC.36-37.045","T.A. 36. 37","","Ashmolean","Palace - North End 45 0. 27 17 ELEV.N""  SECTN. 9 PLAN ","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","https://www.flickr.com/photos/25459876@N04/18238411693","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48553,433,"Palace - North End","Fragments of Faience Inlay","TA.OC.36-37.046","46","0.3","None given","T.A. 36-37; Full Size; 5.0","","https://www.flickr.com/photos/25459876@N04/18832776426","Michael George Adams; Joellen mcGann; Denis Antoine"
48553,580,"Palace North End","Fragment of faïence inlay","TA.OC.36-37.046","46","0.3","","","","https://www.flickr.com/photos/25459876@N04/18832776426","Michael George Adams; Joellen mcGann; Denis Antoine"
48553,677,"","Fragment of faience inlay","TA.OC.36-37.046","T.A. 36. 37","","","Palace North End 03V 46 5.0 Full Size","","https://www.flickr.com/photos/25459876@N04/18832776426","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48554,433,"Palace - North End","Alabaster lid","TA.OC.36-37.047","47","0.25","None given","T.A. 36-37; Full Size; Front; Side; 8.5","","https://www.flickr.com/photos/25459876@N04/18238323803","Janet Holman; Joellen mcGann; Denis Antoine"
48554,580,"Palace North End","Alabaster lid","TA.OC.36-37.047","47","0.25","","","","https://www.flickr.com/photos/25459876@N04/18238323803","Janet Holman; Joellen mcGann; Denis Antoine"
48554,1097,"T.A.36.37","Palace North End Alabaster lid","TA.OC.36-37.047","47","","","Front . Side. FULL SIZE    8.5","625 in blue pencil below object number","https://www.flickr.com/photos/25459876@N04/18238323803","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48555,433,"Palace - North End","Alabaster vase","TA.OC.36-37.048","48","0.32","Olago Univ. Mus.","T.A. 36-37; 12.5","","https://www.flickr.com/photos/25459876@N04/18671341540","Michael George Adams; Joellen mcGann; Denis Antoine"
48555,580,"Palace North End","Alabaster vase","TA.OC.36-37.048","48","0.32","Otago Univ. Mus.","","","https://www.flickr.com/photos/25459876@N04/18671341540","Michael George Adams; Joellen mcGann; Denis Antoine"
48555,677,"","Alabasten Vase. ","TA.OC.36-37.048","T.A. 36.37","","Otago Uuv. Uius. ","Palace North End 48 032 12.5 ","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","https://www.flickr.com/photos/25459876@N04/18671341540","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48556,433,"Palace - North End","Two Bronze Fragments","TA.OC.36-37.049","49","0.43","None given","T.A. 36-37; Full Size; 10.5; 8.2","","https://www.flickr.com/photos/25459876@N04/18859027625","Janet Holman; Joellen mcGann; Denis Antoine"
48556,580,"Palace North End","Two bronze fragments","TA.OC.36-37.049","49","0.43","","","","https://www.flickr.com/photos/25459876@N04/18859027625","Janet Holman; Joellen mcGann; Denis Antoine"
48556,1097,"T.A.36.37","Palace North End   Two bronze fragments","TA.OC.36-37.049","49","","","FULL SIZE","043 in blue pencil below object number","https://www.flickr.com/photos/25459876@N04/18859027625","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48557,433,"Palace - North End","Alabaster Roundel","TA.OC.36-37.050","50","0.25","None given","T.A. 36-37; Full Size; 2.8; Front; Side","","https://www.flickr.com/photos/25459876@N04/18859027105","Janet Holman; Joellen mcGann; Denis Antoine"
48557,580,"Palace North End","Alabaster roundel","TA.OC.36-37.050","50","0.25","","","","https://www.flickr.com/photos/25459876@N04/18859027105","Janet Holman; Joellen mcGann; Denis Antoine"
48557,1097,"T.A.36.37","Palace North End.  Alabaster roundel","TA.OC.36-37.050","","","","Front.    Side.   FULL SIZE","025 in blue pencil below object number.","https://www.flickr.com/photos/25459876@N04/18859027105","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48558,433,"Palace - North End","Cypriote Potsherd","TA.OC.36-37.051","51","0.18","Cambridge Mus. Classical Archaeology","T.A. 36-37; 7.75","","https://www.flickr.com/photos/25459876@N04/18671294018","Janet Holman; Joellen mcGann; Denis Antoine"
48558,580,"Palace North End","Cypriote Potsherd","TA.OC.36-37.051","51","0.18","Cambridge Mus. Classical Archaeology","","","https://www.flickr.com/photos/25459876@N04/18671294018","Janet Holman; Joellen mcGann; Denis Antoine"
48558,1097,"T.A.36.37","Palace North End . Cypriote. Potsherd","TA.OC.36-37.051","51","","Cambridge Mus Classical Archaeology","7.75","018 in blue pencil below object number","https://www.flickr.com/photos/25459876@N04/18671294018","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48559,433,"Palace - Central, W. of Axis","Fragment of red granite Stela; Aten Rays on Reverse","TA.OC.36-37.052","52","0.33","Boston","T.A. 36-37; 11 x 19 approx.","","https://www.flickr.com/photos/25459876@N04/18672866129","Janet Holman; Joellen mcGann; Denis Antoine"
48559,580,"Palace - Central - W. of Axis","Fragment of red granite Stela.","TA.OC.36-37.052","52","0.33","Boston","Aten rays on reverse.","","https://www.flickr.com/photos/25459876@N04/18672866129","Janet Holman; Joellen mcGann; Denis Antoine"
48559,1097,"T.A.36.37","Palace.Central. W.of Axis.  Fragment of red granite Stela","TA.OC.36-37.052","52","","Boston"," [......?] Rays on reverse.     19 approx.","033 in blue pencil below object number","https://www.flickr.com/photos/25459876@N04/18672866129","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48560,433,"Palace - North End","Limestone trial piece","TA.OC.36-37.053","53","0.1","Brooklyn","T.A. 36-37; 17 x 11.5","","https://www.flickr.com/photos/25459876@N04/18672865149","Janet Holman; Joellen mcGann; Denis Antoine"
48560,580,"Palace - North End","Limestone trial piece","TA.OC.36-37.053","53","0.1","Brooklyn","","","https://www.flickr.com/photos/25459876@N04/18672865149","Janet Holman; Joellen mcGann; Denis Antoine"
48560,1097,"T.A.36.37","Palace. North End. Limestone trial piece ","TA.OC.36-37.053","53","","Brooklyn ","17.      11.5","0.1 in blue pencil below object number","https://www.flickr.com/photos/25459876@N04/18672865149","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48561,433,"Palace - North End","Limestone monkeys","TA.OC.36-37.054","54","0.27","Brooklyn","T.A. 36-37; Full Size; 6.5","","https://www.flickr.com/photos/25459876@N04/18671337630","Janet Holman; Joellen mcGann; Denis Antoine"
48561,580,"Palace - North End","Limestone monkeys","TA.OC.36-37.054","54","0.27","Brooklyn","","","https://www.flickr.com/photos/25459876@N04/18671337630","Janet Holman; Joellen mcGann; Denis Antoine"
48561,1097,"T.A.36.37","Palace. North End. Limestone monkeys ","TA.OC.36-37.054","54","","Brooklyn ","Full size.  6.5","027 in blue pencil below object number ","https://www.flickr.com/photos/25459876@N04/18671337630","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48562,433,"Palace - North End","Large fragment of faience for inlay","TA.OC.36-37.055","55","0.35","Glasgow E. Soc.","T.A. 36-37; 9.5 x 10; Brown; Front; Sectn.","","https://www.flickr.com/photos/25459876@N04/18238405343","Janet Holman; Joellen mcGann; Denis Antoine"
48562,580,"Palace North End","Large fragment of faïence for inlay","TA.OC.36-37.055","55","0.35","Glasgow E. Soc.","","","https://www.flickr.com/photos/25459876@N04/18238405343","Janet Holman; Joellen mcGann; Denis Antoine"
48562,1097,"T.A.36.37","Palace north end.  Large fragment of faience for inlay","TA.OC.36-37.055","55","","Glasgow [.....?] Soc","Front.  Sect.n.  Brown .  9.5    10","035 in blue pencil below object number ","https://www.flickr.com/photos/25459876@N04/18238405343","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48563,433,"Palace - North End","Three fragments of faience","TA.OC.36-37.056","56","0.3","Stockholm","T.A. 36-37; Full Size; A: 5.1, cream, yellow, black, brown lines on grey background; B: 4.6, Brown lines cream background; C: 3.6, Brown, green, cream","","https://www.flickr.com/photos/25459876@N04/18832770576","Janet Holman; Joellen mcGann; Denis Antoine"
48563,580,"Palace North End","Three fragments of faïence","TA.OC.36-37.056","56","0.3","Stockholm","","","https://www.flickr.com/photos/25459876@N04/18832770576","Janet Holman; Joellen mcGann; Denis Antoine"
48563,1097,"T.A.36.37","Palace North End. Three fragments of faience ","TA.OC.36-37.056","56","","Stockholm","A 5.1   B 4.6   C3.6","","https://www.flickr.com/photos/25459876@N04/18832770576","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48564,433,"Palace - North End","Bronze ring","TA.OC.36-37.057","57","0.44","University College","T.A. 36-37; Full Size; ?Nefer keeper on re?","","https://www.flickr.com/photos/25459876@N04/18861772911","Janet Holman; Joellen mcGann; Denis Antoine"
48564,580,"Palace North End","Bronze ring","TA.OC.36-37.057","57","0.44","University College","","","https://www.flickr.com/photos/25459876@N04/18861772911","Janet Holman; Joellen mcGann; Denis Antoine"
48564,1097,"T. A. 36.37","Palace North End. Bronze ring","TA.OC.36-37.057","","","University College","Full size","Transcription of hieroglyphs which I cannot read
044 in blue pencil below object number","https://www.flickr.com/photos/25459876@N04/18861772911","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48565,433,"Palace - North End","Part of bone weaving tool","TA.OC.36-37.058","58","0.29","None given","T.A. 36-37; Full Size; Front; Side","","https://www.flickr.com/photos/25459876@N04/18238403393","Janet Holman; Joellen mcGann; Denis Antoine"
48565,580,"Palace North End","Part of bone weaving tool","TA.OC.36-37.058","58","0.29","","","","https://www.flickr.com/photos/25459876@N04/18238403393","Janet Holman; Joellen mcGann; Denis Antoine"
48565,1097,"T.A. 36.37 ","Palace North End.  Part of bone weaving tool","TA.OC.36-37.058","58","","","Front.  Side.  Full size","029 in blue pencil below object number","https://www.flickr.com/photos/25459876@N04/18238403393","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48566,433,"Palace - North End","Fragment of statue - limestone","TA.OC.36-37.059","59","0.27","San Diego","T.A. 36-37; 6 x 9","","https://www.flickr.com/photos/25459876@N04/18861771541","Janet Holman; Joellen mcGann; Denis Antoine"
48566,580,"Palace North End","Fragment of statue - Limestone","TA.OC.36-37.059","59","0.27","","","","https://www.flickr.com/photos/25459876@N04/18861771541","Janet Holman; Joellen mcGann; Denis Antoine"
48566,1097,"T.A.36.37","Palace North End.  Fragment of statue . Limestone","TA.OC.36-37.059","59","","San Diego","","027 in blue pemncil below object number","https://www.flickr.com/photos/25459876@N04/18861771541","Janet Holman; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48567,433,"Palace - North End","Bunch of Grapes - blue faience","TA.OC.36-37.060","60","0.31","Brooklyn","T.A. 36-37; Full Size; 8.6; Front; Side","","https://www.flickr.com/photos/25459876@N04/18672860559","Michael George Adams; Joellen mcGann; Denis Antoine"
48567,580,"Palace - North End","Bunch of grapes - blue faïence","TA.OC.36-37.060","60","0.31","Brooklyn","","","https://www.flickr.com/photos/25459876@N04/18672860559","Michael George Adams; Joellen mcGann; Denis Antoine"
48567,677,"","Bunch of Grapes - blue faience. ","TA.OC.36-37.060","T.A. 36. 37","","Brooklyn ","Palace - North End. ? 35 v 60 031 8.6 Front Side Full Size ","","https://www.flickr.com/photos/25459876@N04/18672860559","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48568,433,"Palace - North End","2 Bronze objects (Roman pen-case?)","TA.OC.36-37.061","61","0.43","University College","T.A. 36-37; Full Size; One other similar; 6.0; Elevation; Plan","","https://www.flickr.com/photos/25459876@N04/18859020205","Michael George Adams; Joellen mcGann; Denis Antoine"
48568,580,"Palace - North End","2 Bronze objects (Roman pen-case?)","TA.OC.36-37.061","61","0.43","University College","","","https://www.flickr.com/photos/25459876@N04/18859020205","Michael George Adams; Joellen mcGann; Denis Antoine"
48568,677,"","2 Bronze objects (Roman pen-case?) ","TA.OC.36-37.061","T.A. 36. 37","","University College ","Palace - North End 61 34 043 Full Size. 6.0 One Other Similar Elevation Plan ","","https://www.flickr.com/photos/25459876@N04/18859020205","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48569,433,"Palace - Central, W. of Axis","Small faience ear","TA.OC.36-37.062","62","0.3","None ","T.A. 36-37; Full Size; 2.2; Green","","https://www.flickr.com/photos/25459876@N04/18671287158","JP OConnor; Joellen mcGann; Denis Antoine"
48569,580,"Palace Central - W. of Axis","Small faïence ear","TA.OC.36-37.062","62","0.3","","","","https://www.flickr.com/photos/25459876@N04/18671287158","JP OConnor; Joellen mcGann; Denis Antoine"
48569,817,"T.A. 3637","Small faience ear.","TA.OC.36-37.062","O3 62","","","","","https://www.flickr.com/photos/25459876@N04/18671287158","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48570,433,"App. to Temple Magazines","Little pot filled with something","TA.OC.36-37.063","63","0.29","San Diego","T.A. 36-37; Full Size; 6.0","","https://www.flickr.com/photos/25459876@N04/18236450684","Michael George Adams; Joellen mcGann; Denis Antoine"
48570,580,"App. to Temple Magazines","Little pot filled with something","TA.OC.36-37.063","63","0.29","San Diego","","","https://www.flickr.com/photos/25459876@N04/18236450684","Michael George Adams; Joellen mcGann; Denis Antoine"
48570,677,"","App. to Temple Magaijues Little pot filled with something ","TA.OC.36-37.063","T.A. 36 37 ","","San Diego ","63 029 6.0 Full Size ","","https://www.flickr.com/photos/25459876@N04/18236450684","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48571,433,"App. to Temple Magazines","2 Fragments of faience","TA.OC.36-37.064","64","0.3","None given","T.A. 36-37; A: 7.9; B: 5.8","","https://www.flickr.com/photos/25459876@N04/18672858189","JP OConnor; Joellen mcGann; Denis Antoine"
48571,580,"App. to Temple Magazines","2 Fragments of faïence","TA.OC.36-37.064","64","0.3","","","","https://www.flickr.com/photos/25459876@N04/18672858189","JP OConnor; Joellen mcGann; Denis Antoine"
48571,817,"TA 3637","2 Fragments of faience","TA.OC.36-37.064","O3 64","","","App. to Temple Magazines","","https://www.flickr.com/photos/25459876@N04/18672858189","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48572,433,"App. to Temple Magazines","Large Fragment of Faience","TA.OC.36-37.065","65","0.35","None given","T.A. 36-37; 11 x 1.5; Brown; Sectn.","","https://www.flickr.com/photos/25459876@N04/18671330590","JP OConnor; Joellen mcGann; Denis Antoine"
48572,580,"App. to Temple Magazines","Large fragment of faïence","TA.OC.36-37.065","65","0.35","","","","https://www.flickr.com/photos/25459876@N04/18671330590","JP OConnor; Joellen mcGann; Denis Antoine"
48572,817,"T.A. 3637","Large Fragment of faience.","TA.OC.36-37.065","O 35 65","","","App. to Temple Magazines","","https://www.flickr.com/photos/25459876@N04/18671330590","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48573,433,"App. to Temple Magazines","Triae Piece","TA.OC.36-37.066","66","0.2","None given","T.A. 36-37; Full Size; 9; Red","","https://www.flickr.com/photos/25459876@N04/18236449034","JP OConnor; Joellen mcGann; Denis Antoine"
48573,580,"App. to Temple Magazines","Trial piece","TA.OC.36-37.066","66","0.2","","","","https://www.flickr.com/photos/25459876@N04/18236449034","JP OConnor; Joellen mcGann; Denis Antoine"
48573,817,"T.A.3637","Trial piece.","TA.OC.36-37.066","O 2 66","","","App. to Temple Magazines","","https://www.flickr.com/photos/25459876@N04/18236449034","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48574,433,"App. to Temple Magazines","Bronze Nail","TA.OC.36-37.067","67","0.73","None given","T.A. 36-37; Full Size; 4.5","","https://www.flickr.com/photos/25459876@N04/18672856049","JP OConnor; Joellen mcGann; Denis Antoine"
48574,580,"App. to Temple Magazines","Bronze nail","TA.OC.36-37.067","67","0.43","","","","https://www.flickr.com/photos/25459876@N04/18672856049","JP OConnor; Joellen mcGann; Denis Antoine"
48574,817,"T.A.3637","Bronze Nail","TA.OC.36-37.067","O 73 67","","","App. to Temple Magazines","","https://www.flickr.com/photos/25459876@N04/18672856049","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48575,433,"App. to Temple Magazines","Alabaster lid","TA.OC.36-37.068","68","0.25","None given","T.A. 36-37; Full Size; Plan; Sectn.; 10.2","","https://www.flickr.com/photos/25459876@N04/18671283618","JP OConnor; Joellen mcGann; Denis Antoine"
48575,580,"App. to Temple Magazines","Alabaster lid","TA.OC.36-37.068","68","0.25","","","","https://www.flickr.com/photos/25459876@N04/18671283618","JP OConnor; Joellen mcGann; Denis Antoine"
48575,817,"T.A. 36 37","Alabaster lid","TA.OC.36-37.068","O 25 68","","","App. to Temple Magazines","","https://www.flickr.com/photos/25459876@N04/18671283618","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48576,433,"App. to Temple Magazines","Gold-covered limestone bracelet (?)","TA.OC.36-37.069","69","None given","None given","T.A. 36-37; Full Size; Gold Leaf; Blue; Sectn.","","https://www.flickr.com/photos/25459876@N04/18671282938","JP OConnor; Joellen mcGann; Denis Antoine"
48576,580,"App. to Temple Magazines","Gold-covered limestone bracelet (?)","TA.OC.36-37.069","69","","","","","https://www.flickr.com/photos/25459876@N04/18671282938","JP OConnor; Joellen mcGann; Denis Antoine"
48576,817,"T.A> 36 37","Gold-covered limestone bracelet ?","TA.OC.36-37.069","69","","","App. to Temple Magazines","","https://www.flickr.com/photos/25459876@N04/18671282938","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48577,433,"Palace - North End","Cypriote Potsherd","TA.OC.36-37.070","70","0.18","Mus. of Classical Arch: Cambridge","T.A. 36-37; 8 cm","","https://www.flickr.com/photos/25459876@N04/18832762156","JP OConnor; Joellen mcGann; Denis Antoine"
48577,580,"Palace North End","Cypriote potsherd","TA.OC.36-37.070","70","0.18","Mus. of Classical Arch., Cambridge","","","https://www.flickr.com/photos/25459876@N04/18832762156","JP OConnor; Joellen mcGann; Denis Antoine"
48577,817,"TA 36 37","Cypriote potsherd","TA.OC.36-37.070","O 18 70","","Mus. of Classical Arch. Cambridge","Palace North End","","https://www.flickr.com/photos/25459876@N04/18832762156","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48578,433,"App. to Temple Magazines","Alabaster inlay","TA.OC.36-37.071","71","0.25","None given","T.A. 36-37; Full Size; Front; Side; 3.0","","https://www.flickr.com/photos/25459876@N04/18671327280","JP OConnor; Joellen mcGann; Denis Antoine"
48578,580,"App. to Temple Magazines","Alabaster inlay","TA.OC.36-37.071","71","0.25","","","","https://www.flickr.com/photos/25459876@N04/18671327280","JP OConnor; Joellen mcGann; Denis Antoine"
48578,817,"T.A. 36 37","Alabaster inlay.","TA.OC.36-37.071","O 25 71","","","App. to Temple Magazines","","https://www.flickr.com/photos/25459876@N04/18671327280","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48579,433,"App. to Temple Magazines","Faience Figure","TA.OC.36-37.072","72","0.24","None given","T.A. 26-27; 3.2; Brown; Full Size","","https://www.flickr.com/photos/25459876@N04/18671281018","JP OConnor; Joellen mcGann; Denis Antoine"
48579,580,"App. to Temple Magazines","Faïence figure","TA.OC.36-37.072","72","0.24","","","","https://www.flickr.com/photos/25459876@N04/18671281018","JP OConnor; Joellen mcGann; Denis Antoine"
48579,817,"T.A. 36 37","Faience Figure.","TA.OC.36-37.072","O29. 72","","","App. to Temple Magazines","","https://www.flickr.com/photos/25459876@N04/18671281018","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48580,433,"Approach to Temple Magazines","Alabaster lid","TA.OC.36-37.073","73","None given","None given","T.A. 36-37; Full Size; Top Side","","https://www.flickr.com/photos/25459876@N04/18853795252","JP OConnor; Joellen mcGann; Denis Antoine"
48580,580,"Approach to Temple Magazines","Alabaster lid","TA.OC.36-37.073","73","","","","","https://www.flickr.com/photos/25459876@N04/18853795252","JP OConnor; Joellen mcGann; Denis Antoine"
48580,817,"TA 36.37","Alabaster lid","TA.OC.36-37.073","73","","","Approach to Temple Magazines","","https://www.flickr.com/photos/25459876@N04/18853795252","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
