"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
39817,1013,"E.12.6.K Level I ","Blue Pottery Shard","AW.OC.48-49.0759","759","","","55 cms","","https://www.flickr.com/photos/25459876@N04/17929652120","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39818,580,"Mound B. X. ","Carnelian lunate","AW.OC.48-49.0760","760","","","","","https://www.flickr.com/photos/25459876@N04/18117369945","A Paull; Jenell Diegor; Denis Antoine"
39818,1012,"Mound B.X.","Carnelian lunate ","AW.OC.48-49.0760","760","","","","","https://www.flickr.com/photos/25459876@N04/18117369945","A Paull; Jenell Diegor; Denis Antoine"
39818,1013,"Mound B.X.","Carnetian tunare ","AW.OC.48-49.0760","760","","","","","https://www.flickr.com/photos/25459876@N04/18117369945","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39819,580,"D.12.X.","Carnelian arrowhead","AW.OC.48-49.0761","761","","","","","https://www.flickr.com/photos/25459876@N04/18117369465","A Paull; Jenell Diegor; Denis Antoine"
39819,1012,"D.12.X","Carnelian arrowhead","AW.OC.48-49.0761","761","","","AW/48-49","","https://www.flickr.com/photos/25459876@N04/18117369465","A Paull; Jenell Diegor; Denis Antoine"
39819,1013,"D.12.X","Carnetian arrowhead","AW.OC.48-49.0761","761","","","","","https://www.flickr.com/photos/25459876@N04/18117369465","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39820,580,"Mound B. X.","Chalcedony arrowhead","AW.OC.48-49.0762","762","","","","","https://www.flickr.com/photos/25459876@N04/17496802013","A Paull; Jenell Diegor; Denis Antoine"
39820,1012,"Mound B.X.","Chalcedony arrowhead","AW.OC.48-49.0762","762","","","AW/48-49","","https://www.flickr.com/photos/25459876@N04/17496802013","A Paull; Jenell Diegor; Denis Antoine"
39820,1013,"Mound B.X.","Chalcedony Arrowhead","AW.OC.48-49.0762","762","","","","","https://www.flickr.com/photos/25459876@N04/17496802013","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39821,580,"Mound B. D.16.P. Surface. Partially worked.","Chalcedony arrowhead","AW.OC.48-49.0763","763","","","","","https://www.flickr.com/photos/25459876@N04/17931144429","A Paull; Jenell Diegor; Denis Antoine"
39821,1012,"Mound B. D.16.P surface","Chalcedony arrowhead","AW.OC.48-49.0763","763","","","Partially worked. AW/48-49","","https://www.flickr.com/photos/25459876@N04/17931144429","A Paull; Jenell Diegor; Denis Antoine"
39821,1013,"D.16.P. Surface","Chalcedony arrowhead","AW.OC.48-49.0763","","","","Mound B. Partially marked.","","https://www.flickr.com/photos/25459876@N04/17931144429","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39822,580,"Mound B. Square P.16.Q.X.","Chalcedony Arrowhead","AW.OC.48-49.0764","764","","","","","https://www.flickr.com/photos/25459876@N04/18113735752","A Paull; Jenell Diegor; Denis Antoine"
