"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
41476,658,"Northwest building, south passage.","Fragment of quartzite incised with [...] head.","TA.OC.35-36.009","9","0.14","","","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18670957228","Elaine Dale; Maria Christakou; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
41477,226,"North West Building, South Passage","","TA.OC.35-36.010","10","","","A. Chisel, B. Chisel, C. Blade, all bronze","","https://www.flickr.com/photos/25459876@N04/18238068463","Elaine Dale; Susan Magyarody; Denis Antoine"
41477,580,"North West Building, South Passage","A & B: Chisels; C: Blade. All bronze","TA.OC.35-36.010","10","","","25. 11. 35","","https://www.flickr.com/photos/25459876@N04/18238068463","Elaine Dale; Susan Magyarody; Denis Antoine"
41477,658,"Northwest building, south passage.","A. chisel, B. Chisel, C. Blade","TA.OC.35-36.010","10","","","","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18238068463","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41478,226,"North West Building, South Passage","Half of flint blade","TA.OC.35-36.011","11","0.42","","","","https://www.flickr.com/photos/25459876@N04/18832435486","Elaine Dale; Susan Magyarody; Denis Antoine"
41478,580,"North West Building, South Passage","Half of a flint blade","TA.OC.35-36.011","11","0.42","","25. 11. 35","","https://www.flickr.com/photos/25459876@N04/18832435486","Elaine Dale; Susan Magyarody; Denis Antoine"
41478,658,"Northwest building, south passage.","Half of a flint blade.","TA.OC.35-36.011","11","0.42","","","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18832435486","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41479,226,"North West Building, South Passage","Quartzite trial piece, [...]","TA.OC.35-36.012","12","0.4, 0.30","Cairo","","
","https://www.flickr.com/photos/25459876@N04/18858688675","Elaine Dale; Susan Magyarody; Denis Antoine"
41479,580,"North West Building, South Passage","Quartzite trial piece, negro captive etc.","TA.OC.35-36.012","12","0.4,0.30","Cairo","","","https://www.flickr.com/photos/25459876@N04/18858688675","Elaine Dale; Susan Magyarody; Denis Antoine"
41479,658,"Northwest building, south passage. ","Quartzite trial piece, negro captive etc.","TA.OC.35-36.012","12","0.4, 0.30","Cairo","","","https://www.flickr.com/photos/25459876@N04/18858688675","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41480,226,"North West Building, South Passage","Limestone trial piece","TA.OC.35-36.013","13","0.7","Cairo","","","https://www.flickr.com/photos/25459876@N04/18832433806","Elaine Dale; Susan Magyarody; Denis Antoine"
41480,580,"North West Building, South Passage","Limestone trial piece","TA.OC.35-36.013","13","0.7","Cairo","26. 11. 35","","https://www.flickr.com/photos/25459876@N04/18832433806","Elaine Dale; Susan Magyarody; Denis Antoine"
41480,658,"Northwest building, south passage.","Limestone trial piece.","TA.OC.35-36.013","13","0.7","Cairo","","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18832433806","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41481,226,"North West Building, South Passage","limestone frag. trial piece - mouth and chin","TA.OC.35-36.014","14","0.9","","actual size","","https://www.flickr.com/photos/25459876@N04/18861172671","Elaine Dale; Susan Magyarody; Denis Antoine"
41481,580,"North West Building, South Passage","Limestone frag. trial piece - mouth and chin","TA.OC.35-36.014","14","0.9","","26. 11. 35","","https://www.flickr.com/photos/25459876@N04/18861172671","Elaine Dale; Susan Magyarody; Denis Antoine"
41481,658,"Northwest building, south passage.","Limestone frag. trial piece - mouth and chin.","TA.OC.35-36.014","14","0.9","","","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18861172671","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41482,226,"North West Building, South Passage","Frag. limestone mould, nose, mouth-chin","TA.OC.35-36.015","15","0.9","Brooklyn","","","https://www.flickr.com/photos/25459876@N04/18858686975","Elaine Dale; Susan Magyarody; Denis Antoine"
41482,580,"North West Building, South Passage","Frag. limestone mould - nose, mouth & chin","TA.OC.35-36.015","15","0.9","Brooklyn","26. 11. 35","","https://www.flickr.com/photos/25459876@N04/18858686975","Elaine Dale; Susan Magyarody; Denis Antoine"
41482,658,"Northwest building, south passage.","Frag. limestone mould, nose, mouth and chin.","TA.OC.35-36.015","15","0.9","Brooklyn","","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18858686975","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41483,226,"North West Building, South Passage","Limestone trial piece","TA.OC.35-36.016","16","0.10","","actual size","","https://www.flickr.com/photos/25459876@N04/18238065013","Elaine Dale; Susan Magyarody; Denis Antoine"
41483,580,"North West Building, South Passage","Limestone trial piece","TA.OC.35-36.016","16","0.10","","26. 11. 35","","https://www.flickr.com/photos/25459876@N04/18238065013","Elaine Dale; Susan Magyarody; Denis Antoine"
41483,658,"Northwest building, south passage.","Limestone trial piece.","TA.OC.35-36.016","16","0.10","","","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18238065013","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41484,226,"North West Building, South Passage","limestone, frag. trial piece - part of foot","TA.OC.35-36.017","17","0.10","","","","https://www.flickr.com/photos/25459876@N04/18238064443","Elaine Dale; Susan Magyarody; Denis Antoine"
41484,580,"North West Building, South Passage","Limestone, frag. trial piece - part of a foot","TA.OC.35-36.017","17","0.10","","26. 11. 35","","https://www.flickr.com/photos/25459876@N04/18238064443","Elaine Dale; Susan Magyarody; Denis Antoine"
41484,658,"Northwest building, south passage.","Limestone, frag. trial piece, part of a foot.","TA.OC.35-36.017","17","0.10","","","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18238064443","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41485,226,"North West Building, South Passage","limestone frag. - trial piece, small fish like object, eye","TA.OC.35-36.018","18","0.10","","","","https://www.flickr.com/photos/25459876@N04/18832431196","Elaine Dale; Susan Magyarody; Denis Antoine"
41485,580,"North West Building, South Passage","Limestone frag. trial piece; small fish like object. eye.","TA.OC.35-36.018","18","0.10","","26. 11. 35","","https://www.flickr.com/photos/25459876@N04/18832431196","Elaine Dale; Susan Magyarody; Denis Antoine"
41485,658,"Northwest building, south passage.","Limestone frag., trial piece, small fish-like object; eye.","TA.OC.35-36.018","18","0.10","","","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18832431196","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41486,226,"North West Building, South passage","Two 'objects"" with smoothed lower surfaces","TA.OC.35-36.019","19","","","A. red crystalline [...], B. sandstone","","https://www.flickr.com/photos/25459876@N04/18861435761","Elaine Dale; Susan Magyarody; Denis Antoine"
41486,580,"","","TA.OC.35-36.019","","","","","","https://www.flickr.com/photos/25459876@N04/18861435761","Elaine Dale; Susan Magyarody; Denis Antoine"
41486,658,"","Two ""objects"", with smoothed lower surfaces. A. red crystalline sandstone. B. yellow sandstone.","TA.OC.35-36.019","19","","","Northwest building, south passage.","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18861435761","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41487,226,"North West building, South Passage","Quartzite Trial Pieces","TA.OC.35-36.020","20","0.6","Glasgow","","","https://www.flickr.com/photos/25459876@N04/18672523559","Elaine Dale; Susan Magyarody; Denis Antoine"
41487,580,"North West Building, South Passage","Quartzite Trial Piece","TA.OC.35-36.020","20","0.6","Glasgow","27. 11. 35","","https://www.flickr.com/photos/25459876@N04/18672523559","Elaine Dale; Susan Magyarody; Denis Antoine"
41487,658,"","Quartzite trial piece.","TA.OC.35-36.020","20","0.6","Glasgow.","Northwest building, south passage.","","https://www.flickr.com/photos/25459876@N04/18672523559","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41488,226,"North West Building, South Passage","Head incised in limestone","TA.OC.35-36.021","21","0.9","","","","https://www.flickr.com/photos/25459876@N04/18670997690","Elaine Dale; Susan Magyarody; Denis Antoine"
41488,580,"North West Building, South Passage","Head incised in limestone","TA.OC.35-36.021","21","0.9","","27. 11. 35","","https://www.flickr.com/photos/25459876@N04/18670997690","Elaine Dale; Susan Magyarody; Denis Antoine"
41488,658,"","Head incised in limestone.","TA.OC.35-36.021","21","0.9","","Northwest passage, south passage.","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18670997690","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41489,226,"North West building, South Passage","Limestone trial piece with portrait of [...]","TA.OC.35-36.022","22","0.51","Manchester","","","https://www.flickr.com/photos/25459876@N04/18670949138","Elaine Dale; Susan Magyarody; Denis Antoine"
41489,580,"North West Building, South Passage","Limestone Trail Piece with portrait of Gauthier","TA.OC.35-36.022","22","0.51","Manchester","27. 11. 35","","https://www.flickr.com/photos/25459876@N04/18670949138","Elaine Dale; Susan Magyarody; Denis Antoine"
41489,658,"","Limestone trial piece with portrait of G[...]","TA.OC.35-36.022","22","0.51","Manchester","Northwest building, south passage.","No provenance number noted.
There appears to be a pair of spectacles drawn on the face of the portrait.","https://www.flickr.com/photos/25459876@N04/18670949138","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41490,226,"North West building, South passage","Limestone trial piece with heiroglyphics ","TA.OC.35-36.023","23","0.10","","","","https://www.flickr.com/photos/25459876@N04/18853533582","Elaine Dale; Susan Magyarody; Denis Antoine"
41490,580,"North West Building, South Passage","Limestone Trial piece with hieroglyphs","TA.OC.35-36.023","23","0.10","","27. 11. 35","","https://www.flickr.com/photos/25459876@N04/18853533582","Elaine Dale; Susan Magyarody; Denis Antoine"
41490,658,"","Limestone trial piece with [...] by [...].","TA.OC.35-36.023","23","0.10","","Northwest bulding, south passage.","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18853533582","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41491,226,"North west building, South passage","Limestone trial piece","TA.OC.35-36.024","24","0.10","","","","https://www.flickr.com/photos/25459876@N04/18670995920","Elaine Dale; Susan Magyarody; Denis Antoine"
41491,580,"North West Building, South Passage","Limestone Trial piece","TA.OC.35-36.024","24","0.10","","27. 11. 35","","https://www.flickr.com/photos/25459876@N04/18670995920","Elaine Dale; Susan Magyarody; Denis Antoine"
41491,658,"","Limestone trial piece.","TA.OC.35-36.024","24","0.10","","Northwest building, south passage.","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18670995920","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41492,226,"North west building, south passage","limestone trial piece very worn, Royal head","TA.OC.35-36.025","25","0.7","","","","https://www.flickr.com/photos/25459876@N04/18672520359","Elaine Dale; Susan Magyarody; Denis Antoine"
41492,580,"North West Building, South Passage","Limestone Trial Piece, very worn. Royal head","TA.OC.35-36.025","25","0.7","","27. 11. 35","","https://www.flickr.com/photos/25459876@N04/18672520359","Elaine Dale; Susan Magyarody; Denis Antoine"
41492,658,"","Limestone trial piece, very worn, royal head.","TA.OC.35-36.025","25","0.7","","Northwest building, south passage.","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18672520359","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41493,226,"North west building, south passage ","Black granite with design in red","TA.OC.35-36.026","26","","","actual size","","https://www.flickr.com/photos/25459876@N04/18853531642","Elaine Dale; Susan Magyarody; Denis Antoine"
41493,580,"North West Building, South Passage","Black granite with design in red","TA.OC.35-36.026","26","","","29. 11. 35","","https://www.flickr.com/photos/25459876@N04/18853531642","Elaine Dale; Susan Magyarody; Denis Antoine"
41493,658,"","Black granite with design in red.","TA.OC.35-36.026","26","","","Northwest building, south passage.","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18853531642","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41494,226,"North West building, south passage","limestone trial piece with bit of foot","TA.OC.35-36.027","27","","","","","https://www.flickr.com/photos/25459876@N04/18672519199","Elaine Dale; Susan Magyarody; Denis Antoine"
41494,580,"North West Building, South Passage","Limestone Trial piece with bit of foot","TA.OC.35-36.027","27","","","29. 11. 35","","https://www.flickr.com/photos/25459876@N04/18672519199","Elaine Dale; Susan Magyarody; Denis Antoine"
41494,658,"","Limestone trial piece with bit of foot.","TA.OC.35-36.027","27","","","Northwest building, south passage.","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18672519199","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41495,226,"North west building, south passage","limestone trial piece with foot","TA.OC.35-36.028","28","","","","","https://www.flickr.com/photos/25459876@N04/18238057753","Elaine Dale; Susan Magyarody; Denis Antoine"
41495,580,"North West Building, South Passage","Limestone Trial piece with foot","TA.OC.35-36.028","28","","","29. 11. 35","","https://www.flickr.com/photos/25459876@N04/18238057753","Elaine Dale; Susan Magyarody; Denis Antoine"
41495,658,"","Limestone trial piece with foot.","TA.OC.35-36.028","28","","","Northwest building, south passage.","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18238057753","Elaine Dale; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41496,580,"North West Building, South Passage","Quartzite ""object""","TA.OC.35-36.029","29","","","29. 11. 35","","https://www.flickr.com/photos/25459876@N04/18861429611","Maria Christakou; Susan Magyarody; Denis Antoine"
41496,652,"NW Building, south passage","Quart  e Object","TA.OC.35-36.029","29","","","TA 35-36  29.11.35","","https://www.flickr.com/photos/25459876@N04/18861429611","Maria Christakou; Susan Magyarody; Denis Antoine"
41496,658,"","Quartzite ""object"".","TA.OC.35-36.029","29","","","Northwest building, south passage.","No provenance number noted.","https://www.flickr.com/photos/25459876@N04/18861429611","Maria Christakou; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41497,580,"North West Building, South Passage","Fragment of incised limestone","TA.OC.35-36.030","30","0.25","","29. 11. 35","","https://www.flickr.com/photos/25459876@N04/18832423486","Maria Christakou; Van C. Vives; Denis Antoine"
41497,652,"NW Building , South passage","Fragment of incised limestone","TA.OC.35-36.030","30","025","","TA 35-36  29.11.35","","https://www.flickr.com/photos/25459876@N04/18832423486","Maria Christakou; Van C. Vives; Denis Antoine"
41497,717,"","","TA.OC.35-36.030","","","","","","https://www.flickr.com/photos/25459876@N04/18832423486","Maria Christakou; Van C. Vives; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41498,580,"North West Building, South Passage","Fragment of incised limestone","TA.OC.35-36.031","31","","","29. 11. 35","","https://www.flickr.com/photos/25459876@N04/18853529002","Maria Christakou; Van C. Vives; Denis Antoine"
41498,652,"NW Building South Passage ","Fragment of incised limestone","TA.OC.35-36.031","31","","","TA 35-36  29.11.35   actual size","","https://www.flickr.com/photos/25459876@N04/18853529002","Maria Christakou; Van C. Vives; Denis Antoine"
41498,717,"TA.35-36","Nord-west Building, [...] passage[;]Fragment of [...] Limestone","TA.OC.35-36.031","31","","","29.11.3S ,  Actual Size","","https://www.flickr.com/photos/25459876@N04/18853529002","Maria Christakou; Van C. Vives; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41499,226,"North west building, south passage","Sherd with drawing in black ink","TA.OC.35-36.032","32","0.152","Cambridge Fitzwilliam","","","https://www.flickr.com/photos/25459876@N04/18238055273","Elaine Dale; Maria Christakou; Denis Antoine"
41499,580,"North West Building, South Passage","Sherd with drawing in black ink","TA.OC.35-36.032","32","0.152","Cambridge Fitzwilliam","29. 11. 35","","https://www.flickr.com/photos/25459876@N04/18238055273","Elaine Dale; Maria Christakou; Denis Antoine"
41499,652,"NW Building South passage","Shord with      black ink","TA.OC.35-36.032","32","0152","Cambridge Fitzwilliam","TA 35-36  29.11.35","","https://www.flickr.com/photos/25459876@N04/18238055273","Elaine Dale; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41500,226,"North west building, south passage","limestone trial piece","TA.OC.35-36.033","33","","","","","https://www.flickr.com/photos/25459876@N04/18670688848","Elaine Dale; Maria Christakou; Denis Antoine"
41500,580,"North West Building, South Passage","Limestone Trial Piece","TA.OC.35-36.033","33","","","29. 11. 35","","https://www.flickr.com/photos/25459876@N04/18670688848","Elaine Dale; Maria Christakou; Denis Antoine"
41500,652,"NW Building South Passage","Limestone Trial Piece","TA.OC.35-36.033","33","","","TA 35-36  29.11.35","","https://www.flickr.com/photos/25459876@N04/18670688848","Elaine Dale; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41501,226,"Broad Hall","small sandstone head fragment","TA.OC.35-36.034","","","","","","https://www.flickr.com/photos/25459876@N04/18236106524","Elaine Dale; Maria Christakou; Denis Antoine"
41501,580,"Broad Hall","Small sandstone head fragment","TA.OC.35-36.034","34","0.20","","30. 11. 35","","https://www.flickr.com/photos/25459876@N04/18236106524","Elaine Dale; Maria Christakou; Denis Antoine"
41501,652,"Broad Hall","small (kandotone) head fragment","TA.OC.35-36.034","34","020","","TA 35-36  29.11.35","","https://www.flickr.com/photos/25459876@N04/18236106524","Elaine Dale; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41502,226,"Broad hall","Frag. sandstone statuette","TA.OC.35-36.035","35","0.20","","","","https://www.flickr.com/photos/25459876@N04/18670941568","Elaine Dale; Maria Christakou; Denis Antoine"
41502,580,"Broad Hall","Frag. Sandstone statuette","TA.OC.35-36.035","35","0.20","","30. 11. 35","","https://www.flickr.com/photos/25459876@N04/18670941568","Elaine Dale; Maria Christakou; Denis Antoine"
41502,652,"Broad hall","Frag sandstone statuette","TA.OC.35-36.035","35","020","","TA 35-36  30.11.35","","https://www.flickr.com/photos/25459876@N04/18670941568","Elaine Dale; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41503,226,"Broad Hall","nipple from colossal statue, sandstone","TA.OC.35-36.036","36","0.20","","actual size","","https://www.flickr.com/photos/25459876@N04/18236105444","Elaine Dale; Maria Christakou; Denis Antoine"
41503,580,"Broad Hall","Nipple from colossal statue, sandstone","TA.OC.35-36.036","36","0.20","","30. 11. 35","","https://www.flickr.com/photos/25459876@N04/18236105444","Elaine Dale; Maria Christakou; Denis Antoine"
41503,652,"Broad hall","N   pple  from colossal statue sandstone","TA.OC.35-36.036","36","020","","TA 35-36  30.11.35   actual size","","https://www.flickr.com/photos/25459876@N04/18236105444","Elaine Dale; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41504,226,"Broad Hall","Sandstone portion of stationary grouo","TA.OC.35-36.037","37","0.20","Wellcome Mus.","","","https://www.flickr.com/photos/25459876@N04/18858785825","Elaine Dale; Maria Christakou; Denis Antoine"
41504,580,"Broad Hall","Sandstone: portion of statuary group","TA.OC.35-36.037","37","0.20","Wellcome Mus.","30. 11. 35","","https://www.flickr.com/photos/25459876@N04/18858785825","Elaine Dale; Maria Christakou; Denis Antoine"
41504,652,"Broad hall","sandstone portion of statuary group","TA.OC.35-36.037","37","020","Wellcome Mus","TA 35-36  30.11.35","","https://www.flickr.com/photos/25459876@N04/18858785825","Elaine Dale; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41505,226,"High Level","Frag. sandstone relief - legs","TA.OC.35-36.038","38","0.14","Cairo","","","https://www.flickr.com/photos/25459876@N04/18672513149","Elaine Dale; Maria Christakou; Denis Antoine"
41505,580,"High Level","Frag. sandstone relief - legs","TA.OC.35-36.038","38","0.14","Cairo","30. 11. 35","","https://www.flickr.com/photos/25459876@N04/18672513149","Elaine Dale; Maria Christakou; Denis Antoine"
41505,652,"High Level","frag sandstone relief l   ","TA.OC.35-36.038","38","019","Cairo","TA 35-36  30.11.35","","https://www.flickr.com/photos/25459876@N04/18672513149","Elaine Dale; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
41506,226,"Broad Hall","Frag. red faience & ","TA.OC.35-36.039","","","","","","https://www.flickr.com/photos/25459876@N04/18672512619","Elaine Dale; Maria Christakou; Denis Antoine"
41506,580,"Broad Hall","Frag. ref faïence - hieroglyphs","TA.OC.35-36.039","39","","","30. 11. 35","","https://www.flickr.com/photos/25459876@N04/18672512619","Elaine Dale; Maria Christakou; Denis Antoine"
