"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
48737,817,"","Fragment of painted limestone stele, part of [...]:","TA.SC.26-27.072","TA S 26-7 72","","","Housed.","","https://www.flickr.com/photos/25459876@N04/18862278431","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48738,433,"Main Chapel","Fragment of Limestone Relief, Sculptured","TA.SC.26-27.073","26-7/73","None given","None given","T.A./S; 20 x 4.5","","https://www.flickr.com/photos/25459876@N04/18833266516","JP OConnor; Joellen mcGann; Denis Antoine"
48738,580,"Main Chapel","Fragment of limestone relief sculptured","TA.SC.26-27.073","26-7/73","","","","","https://www.flickr.com/photos/25459876@N04/18833266516","JP OConnor; Joellen mcGann; Denis Antoine"
48738,817,"","fragment of limestone relief sculptured","TA.SC.26-27.073","TA S 26/7 73","","","Main Chapel. 20 x 4.5","","https://www.flickr.com/photos/25459876@N04/18833266516","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48739,433,"Main Chapel","Fragment of Limestone Frieze, Sculptured","TA.SC.26-27.074","26-7/74","None given","None given","T.A./S; 28 x 15.5","","https://www.flickr.com/photos/25459876@N04/18854374362","JP OConnor; Joellen mcGann; Denis Antoine"
48739,580,"Main Chapel","Fragment of limestone frieze sculptured.","TA.SC.26-27.074","26-7/74","","","","","https://www.flickr.com/photos/25459876@N04/18854374362","JP OConnor; Joellen mcGann; Denis Antoine"
48739,817,"","fragment of limestone frieze","TA.SC.26-27.074","TA S 26/7 74","","","Main Chapel. 28 x 15.5","","https://www.flickr.com/photos/25459876@N04/18854374362","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48740,433,"Main Chapel","Limestone relief fragment sculptured","TA.SC.26-27.075","26-7/75","None given","None given","T.A./S; 22.5 x 20","","https://www.flickr.com/photos/25459876@N04/18238908393","JP OConnor; Joellen mcGann; Denis Antoine"
48740,580,"Main Chapel","Limestone relief fragment sculptured","TA.SC.26-27.075","26-7/75","","","","","https://www.flickr.com/photos/25459876@N04/18238908393","JP OConnor; Joellen mcGann; Denis Antoine"
48740,817,"","limestone relief fragment sculptured","TA.SC.26-27.075","TA S 26/7 75","","","Main Chapel 22.5 x 20.","","https://www.flickr.com/photos/25459876@N04/18238908393","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48741,433,"Main Chapel","Fragment of Limestone Relief, Sculptured","TA.SC.26-27.076","26-7/76","None given","None given","T.A./S; 24 x 23","","https://www.flickr.com/photos/25459876@N04/18833264866","JP OConnor; Joellen mcGann; Denis Antoine"
48741,580,"Main Chapel","Fragment of limestone relief sculptured","TA.SC.26-27.076","26-7/76","","","","","https://www.flickr.com/photos/25459876@N04/18833264866","JP OConnor; Joellen mcGann; Denis Antoine"
48741,817,"","fragment of limestone relief sculptured","TA.SC.26-27.076","TA S 26/7 76","","","Main Chapel 24x 23","","https://www.flickr.com/photos/25459876@N04/18833264866","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48742,433,"Main Chapel","Fragment of Limestone Relief, Sculptured","TA.SC.26-27.077","26-7/77","None given","None given","T.A./S; 25 x 23","","https://www.flickr.com/photos/25459876@N04/18236955514","JP OConnor; Joellen mcGann; Denis Antoine"
48742,580,"Main Chapel","Fragment of limestone relief sculptured","TA.SC.26-27.077","26-7/77","","","","","https://www.flickr.com/photos/25459876@N04/18236955514","JP OConnor; Joellen mcGann; Denis Antoine"
48742,817,"","fragment of limestone relief sculptured","TA.SC.26-27.077","TA S 26/7 77","","","Main Chapel. 25x23","","https://www.flickr.com/photos/25459876@N04/18236955514","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48743,433,"Main Chapel","Fragment of Limestone, inscribed and sculpted","TA.SC.26-27.078a","26-7/78","None given","None given","T.A./S; 21 x 9.5","","https://www.flickr.com/photos/25459876@N04/18862221171","JP OConnor; Joellen mcGann; Denis Antoine"
48743,580,"Main Chapel","Fragment of limestone, inscribed & sculptured.","TA.SC.26-27.078a","26-7/78","","","","","https://www.flickr.com/photos/25459876@N04/18862221171","JP OConnor; Joellen mcGann; Denis Antoine"
48743,817,"","Fragment of limestone, inscribed & sculptured","TA.SC.26-27.078a","TA S 26-7 78 1","","","Main Chapel. 21x9.5.","","https://www.flickr.com/photos/25459876@N04/18862221171","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48744,433,"Main Chapel","Fragment of Limestone Relief, Inscribed","TA.SC.26-27.078b","26-7/78 (2)","None given","None given","T.A./S; 21.5 x 22.5","","https://www.flickr.com/photos/25459876@N04/18833263396","JP OConnor; Joellen mcGann; Denis Antoine"
48744,580,"Main Chapel","Fragment of limestone relief inscribed","TA.SC.26-27.078b","26-7/78 (2)","","","","","https://www.flickr.com/photos/25459876@N04/18833263396","JP OConnor; Joellen mcGann; Denis Antoine"
48744,817,"","fragment limestone relief sculptured","TA.SC.26-27.078b","TA S 26/7 78 2","","","main chapel","21.5x22.5","https://www.flickr.com/photos/25459876@N04/18833263396","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48745,433,"Main Chapel","2 Fragments of limestone, sculptured","TA.SC.26-27.079","26-7/79 a + b, c, d, e","None given","Metro. Mus. New York","T.A./S; a. 29 x 22; b. 26 x 22; c. 9 x 6 (in two pieces); d. 7 x 8; (e) 3.3 x 6.0","","https://www.flickr.com/photos/25459876@N04/18833262876","JP OConnor; Joellen mcGann; Denis Antoine"
48745,580,"Main Chapel","2 Fragments of limestone, sculptured.","TA.SC.26-27.079","26-7/79.a&b, c, d, (e).","","Metro. Mus., New York","","","https://www.flickr.com/photos/25459876@N04/18833262876","JP OConnor; Joellen mcGann; Denis Antoine"
48745,817,"","2. Fragments of limestone, sculptured","TA.SC.26-27.079","TA S 26-7 79. a&b, c, d, (e)","","Metro: Mus. New York","Main chapel.","Dimensions shows ""a 29x22  b 26x22  c 9 x 6 (in two pieces)  d 7x 8  (e) 3.3 x 6.0.""","https://www.flickr.com/photos/25459876@N04/18833262876","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48746,433,"Main Chapel","Fragment of Limestone Relief, Inscribed","TA.SC.26-27.080","26-7/80","None given","None given","T.A./S; 10 x 7","","https://www.flickr.com/photos/25459876@N04/18673359069","JP OConnor; Joellen mcGann; Denis Antoine"
48746,580,"Main Chapel","Fragment of limestone relief inscribed.","TA.SC.26-27.080","26-7/80","","","","","https://www.flickr.com/photos/25459876@N04/18673359069","JP OConnor; Joellen mcGann; Denis Antoine"
48746,817,"","fragment of limestone relief inscribed","TA.SC.26-27.080","TA S 26/7 80","","","Main Chapel 10x7","","https://www.flickr.com/photos/25459876@N04/18673359069","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48747,433,"Main Chapel","Fragment of limestone relief, inscribed","TA.SC.26-27.081","26-7/81","None given","None given","T.A./S; 9 x 4","","https://www.flickr.com/photos/25459876@N04/18862272241","JP OConnor; Joellen mcGann; Denis Antoine"
48747,580,"Main Chapel","Fragment of limestone relief inscribed.","TA.SC.26-27.081","26-7/81","","","","","https://www.flickr.com/photos/25459876@N04/18862272241","JP OConnor; Joellen mcGann; Denis Antoine"
48747,817,"","fragment of limestone relief inscribed.","TA.SC.26-27.081","TA S 26/7 81","","","Main Chapel 9x4","","https://www.flickr.com/photos/25459876@N04/18862272241","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48748,433,"Main Chapel","Fragment of limestone relief inscribed","TA.SC.26-27.082","26-7/82","None given","None given","T.A./S; 9 x 8.5","","https://www.flickr.com/photos/25459876@N04/18671784248","JP OConnor; Joellen mcGann; Denis Antoine"
48748,580,"Main Chapel","Fragment of limestone relief inscribed.","TA.SC.26-27.082","26-7/82","","","","","https://www.flickr.com/photos/25459876@N04/18671784248","JP OConnor; Joellen mcGann; Denis Antoine"
48748,817,"","fragment of limestone relief inscribed.","TA.SC.26-27.082","TA S 26/7 82","","","Main Chapel. 9x8.5","","https://www.flickr.com/photos/25459876@N04/18671784248","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48749,433,"Main Chapel","Fragment of limestone relief inscribed","TA.SC.26-27.083","26-7/83","None given","None given","T.A./S; 10 x 4.5","","https://www.flickr.com/photos/25459876@N04/18238903303","JP OConnor; Joellen mcGann; Denis Antoine"
48749,580,"Main Chapel","Fragment of limestone relief inscribed.","TA.SC.26-27.083","26-7/83","","","","","https://www.flickr.com/photos/25459876@N04/18238903303","JP OConnor; Joellen mcGann; Denis Antoine"
48749,817,"","fragment of limestone relief inscribed","TA.SC.26-27.083","TA S 26/7 83","","","Main Chapel. 10x4.5.","","https://www.flickr.com/photos/25459876@N04/18238903303","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48750,433,"Main Chapel","Fragment of limestone relief inscribed","TA.SC.26-27.084","26-7/84","None given","None given","T.A./S; 12 x 8.5","","https://www.flickr.com/photos/25459876@N04/18673355909","JP OConnor; Joellen mcGann; Denis Antoine"
48750,580,"Main Chapel","Fragment of limestone inscribed.","TA.SC.26-27.084","26-7/84","","","","","https://www.flickr.com/photos/25459876@N04/18673355909","JP OConnor; Joellen mcGann; Denis Antoine"
48750,817,"","fragment of limestone inscribed","TA.SC.26-27.084","TA S 26/7 84","","","Main Chapel. 12 x 8.5.","","https://www.flickr.com/photos/25459876@N04/18673355909","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48751,433,"Main Chapel","Fragment of limestone relief inscribed","TA.SC.26-27.085","26-7/85","None given","None given","T.A.; 20 x 13.5; belonging to 26-7/86","","https://www.flickr.com/photos/25459876@N04/18673355009","JP OConnor; Joellen mcGann; Denis Antoine"
48751,580,"Main Chapel","Fragment of limestone relief inscribed.","TA.SC.26-27.085","26-7/85","","","belonging to 26-7/86","","https://www.flickr.com/photos/25459876@N04/18673355009","JP OConnor; Joellen mcGann; Denis Antoine"
48751,817,"","fragment of limestone relief inscribed","TA.SC.26-27.085","TA 26/7 85","","","Main Chapel. 20 x 13.5 belonging to 26/7 86","","https://www.flickr.com/photos/25459876@N04/18673355009","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48752,433,"Main Chapel","Fragment of limestone relief inscribed","TA.SC.26-27.086","26-7/86","None given","None given","T.A.; 25 x 13.5; belonging to 26-7/85","","https://www.flickr.com/photos/25459876@N04/18862268171","JP OConnor; Joellen mcGann; Denis Antoine"
48752,580,"Main Chapel","Fragment of limestone relief inscribed.","TA.SC.26-27.086","26-7/86","","","belonging to 26-7/85","","https://www.flickr.com/photos/25459876@N04/18862268171","JP OConnor; Joellen mcGann; Denis Antoine"
48752,817,"","fragment of limestone relief inscribed","TA.SC.26-27.086","TA 26/7 86","","","Main Chapel 25 x 13.5. belonging to 26/7 85","","https://www.flickr.com/photos/25459876@N04/18862268171","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48753,433,"Main Chapel","Fragment of limestone relief inscribed","TA.SC.26-27.087","26-7/87","None given","U.S.A. Pasadena","T.A.; 54 x 23.5","","https://www.flickr.com/photos/25459876@N04/18671780738","JP OConnor; Joellen mcGann; Denis Antoine"
48753,580,"Main Chapel","Fragment of limestone relief inscribed.","TA.SC.26-27.087","26-7/87","","U.S.A., Pasadena.","","","https://www.flickr.com/photos/25459876@N04/18671780738","JP OConnor; Joellen mcGann; Denis Antoine"
48753,817,"","fragment of limestone relief inscribed","TA.SC.26-27.087","TA 26/7 87","","U.S.A Pasadena.","Main chapel  54 x 23.5","","https://www.flickr.com/photos/25459876@N04/18671780738","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48754,433,"Main Chapel","None","TA.SC.26-27.088","26-7/88","None given","None given","T.A./S; 33 x 12","","https://www.flickr.com/photos/25459876@N04/18833256706","JP OConnor; Joellen mcGann; Denis Antoine"
48754,580,"Main Chapel","","TA.SC.26-27.088","26-7/88","","","","","https://www.flickr.com/photos/25459876@N04/18833256706","JP OConnor; Joellen mcGann; Denis Antoine"
48754,817,"","","TA.SC.26-27.088","TA S 26-7 88","","","Main chapel  33 x 12","","https://www.flickr.com/photos/25459876@N04/18833256706","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48755,433,"Main Chapel","Fragment of limestone relief inscribed","TA.SC.26-27.089","26-7/89","None given","None given","T.A./S; 21.5 x 10.5","","https://www.flickr.com/photos/25459876@N04/18238898783","JP OConnor; Joellen mcGann; Denis Antoine"
48755,580,"Main Chapel","Fragment of limestone relief inscribed.","TA.SC.26-27.089","26-7/89","","","","","https://www.flickr.com/photos/25459876@N04/18238898783","JP OConnor; Joellen mcGann; Denis Antoine"
48755,817,"","fragment of limestone relief inscribed","TA.SC.26-27.089","TA S 26/7 89","","","Main Chapel  21.5 x 10.5.","","https://www.flickr.com/photos/25459876@N04/18238898783","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48756,433,"Main Chapel","Fragment of limestone, sculptured","TA.SC.26-27.090","26-7/90","None given","None given","T.A./S; 14.5 x 12","","https://www.flickr.com/photos/25459876@N04/18671825150","JP OConnor; Joellen mcGann; Denis Antoine"
48756,580,"Main Chapel","Fragment of limestone relief, sculptured.","TA.SC.26-27.090","26-7/90","","","","","https://www.flickr.com/photos/25459876@N04/18671825150","JP OConnor; Joellen mcGann; Denis Antoine"
48756,817,"","Fragment of limestone, sculptured","TA.SC.26-27.090","TA S 26-7 90.","","","Main chapel.  14.5 x 12.","","https://www.flickr.com/photos/25459876@N04/18671825150","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48757,433,"House A","Fragment of limetsone door jamb","TA.SC.26-27.091","26-7/91","None given","U.S.A. Cincinnati","T.A./S","","https://www.flickr.com/photos/25459876@N04/18854362132","JP OConnor; Joellen mcGann; Denis Antoine"
48757,580,"House A","Fragment of limestone doorjamb.","TA.SC.26-27.091","26-7/91","","U.S.A., Cincinnati","","","https://www.flickr.com/photos/25459876@N04/18854362132","JP OConnor; Joellen mcGann; Denis Antoine"
48757,817,"","fragment of limestone doorjamb","TA.SC.26-27.091","TA S 26/7 91","","U.S.A Cincinnati","House A","","https://www.flickr.com/photos/25459876@N04/18854362132","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48758,433,"House A","Fragment of limestone door jamb inscribed","TA.SC.26-27.092a","26-7/92 (1)","None given","Wellington","T.A./S","","https://www.flickr.com/photos/25459876@N04/18238896873","JP OConnor; Joellen mcGann; Denis Antoine"
48758,580,"House A","Fragment of limestone doorjamb, inscribed.","TA.SC.26-27.092a","26-7/92","","Wellington","","","https://www.flickr.com/photos/25459876@N04/18238896873","JP OConnor; Joellen mcGann; Denis Antoine"
48758,817,"","fragment of limestone doorjamb inscribed","TA.SC.26-27.092a","TA S 26/7 92 1","","Wellington","House A","","https://www.flickr.com/photos/25459876@N04/18238896873","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48759,433,"Main Chapel","Fragment of limestone, sculptured","TA.SC.26-27.092b","26-7/92 (2)","None given","None given","T.A./S; 30 x 10","","https://www.flickr.com/photos/25459876@N04/18671823490","JP OConnor; Joellen mcGann; Denis Antoine"
48759,580,"Main Chapel","Fragment of limestone, sculptured.","TA.SC.26-27.092b","26-7/92 (2)","","","","","https://www.flickr.com/photos/25459876@N04/18671823490","JP OConnor; Joellen mcGann; Denis Antoine"
48759,817,"","Fragment of limestone, sculptured","TA.SC.26-27.092b","TA S 26-7 92 2","","","Main chapel. 30x10.","","https://www.flickr.com/photos/25459876@N04/18671823490","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48760,433,"Main Chapel","Fragment of limestone, sculptured","TA.SC.26-27.093","26-7/93","None given","Ashmolean","T.A./S; 54 x 25","","https://www.flickr.com/photos/25459876@N04/18862263011","JP OConnor; Joellen mcGann; Denis Antoine"
48760,580,"Main Chapel","Fragment of limestone, sculptured.","TA.SC.26-27.093","26-7/93","","Ashmolean","","","https://www.flickr.com/photos/25459876@N04/18862263011","JP OConnor; Joellen mcGann; Denis Antoine"
48760,817,"","Fragment of limestone, sculptured","TA.SC.26-27.093","TA S 26-7 93","","Ashmolean","Main chapel 54 x 25.","","https://www.flickr.com/photos/25459876@N04/18862263011","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48761,433,"Main Chapel","Fragment of limestone relief sculptured","TA.SC.26-27.094","26-7/94","None given","U.S.A. Pasadena","T.A./S; 54 x 22","","https://www.flickr.com/photos/25459876@N04/18238895463","JP OConnor; Joellen mcGann; Denis Antoine"
48761,580,"Main Chapel","Fragment of limestone relief, sculptured.","TA.SC.26-27.094","26-7/94","","U.S.A., Pasadena","","","https://www.flickr.com/photos/25459876@N04/18238895463","JP OConnor; Joellen mcGann; Denis Antoine"
48761,817,"","fragment of limestone relief sculptured","TA.SC.26-27.094","TA S 26-7 94","","U.S.A.: Pasadena","Main Chapel. 54 x 22.","","https://www.flickr.com/photos/25459876@N04/18238895463","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48762,433,"Main Chapel","Fragment of limestone sculptured","TA.SC.26-27.095","26-7/95","None given","Copenhagen","T.A./S; 53 x 23","","https://www.flickr.com/photos/25459876@N04/18671821910","JP OConnor; Joellen mcGann; Denis Antoine"
48762,580,"Main Chapel","Fragment of limestone, sculptured.","TA.SC.26-27.095","26-7/95","","Copenhagen","","","https://www.flickr.com/photos/25459876@N04/18671821910","JP OConnor; Joellen mcGann; Denis Antoine"
48762,817,"","Fragment of limestone, sculptured","TA.SC.26-27.095","TA S 26-7 95","","Copenhagen","Main Chapel. 53 x 27.","","https://www.flickr.com/photos/25459876@N04/18671821910","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48763,433,"House A","Fragment of limestone doorjamb","TA.SC.26-27.096","26-7/96","None given","None given","T.A./S; 9 x 5.5","","https://www.flickr.com/photos/25459876@N04/18859508205","JP OConnor; Joellen mcGann; Denis Antoine"
48763,580,"House A","Fragment of limestone doorjamb.","TA.SC.26-27.096","26-7/96","","","","","https://www.flickr.com/photos/25459876@N04/18859508205","JP OConnor; Joellen mcGann; Denis Antoine"
48763,817,"","fragment of limestone doorjamb ","TA.SC.26-27.096","TA S 26/7 96","","","House A 9x5.5","","https://www.flickr.com/photos/25459876@N04/18859508205","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48764,433,"House A","Fragment of limestone doorjamb","TA.SC.26-27.097","26-7/97 (a & b)","None given","Merchant Taylors","T.A./S; 14.5 x 9; (a, b)","","https://www.flickr.com/photos/25459876@N04/18671820990","JP OConnor; Joellen mcGann; Denis Antoine"
48764,580,"House A","Fragment of limestone doorjamb.","TA.SC.26-27.097","26-7/97 (a & b)","","Merchant Taylors","","","https://www.flickr.com/photos/25459876@N04/18671820990","JP OConnor; Joellen mcGann; Denis Antoine"
48764,817,"","fragment of limestone doorjamb","TA.SC.26-27.097","TA S 26/7 97(a & b)","","Merchant Taylors","House A 14.5 x 9","","https://www.flickr.com/photos/25459876@N04/18671820990","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48765,433,"House A","Fragment of door jamb","TA.SC.26-27.098","26-7/98","None given","East Anglia","T.A./S; 30 x 14","","https://www.flickr.com/photos/25459876@N04/18862220381","JP OConnor; Joellen mcGann; Denis Antoine"
48765,580,"House A","Fragment of doorjamb.","TA.SC.26-27.098","26-7/98","","East Anglia","","","https://www.flickr.com/photos/25459876@N04/18862220381","JP OConnor; Joellen mcGann; Denis Antoine"
48765,817,"","fragment of door jamb","TA.SC.26-27.098","TA S 26/7 98","","East Anglia","House A 30 x 14","","https://www.flickr.com/photos/25459876@N04/18862220381","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48766,433,"House A","Fragment of doorjamb inscribed","TA.SC.26-27.099","26-7/99 (a-i)","None given","Wellington","T.A./S; 127 x 13","","https://www.flickr.com/photos/25459876@N04/18238893643","JP OConnor; Joellen mcGann; Denis Antoine"
48766,580,"House A","Fragment of doorjamb, inscribed.","TA.SC.26-27.099","26-7/99 (a-i)","","Wellington","","","https://www.flickr.com/photos/25459876@N04/18238893643","JP OConnor; Joellen mcGann; Denis Antoine"
48766,817,"","fragment of doorjamb inscribed","TA.SC.26-27.099","TA S 26/7 99 (a-i)","","Wellington","House A 127 x 13","","https://www.flickr.com/photos/25459876@N04/18238893643","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48767,433,"House A","Fragment of limestone doorjamb","TA.SC.26-27.100","26-7/100","None given","San Diego, U.S.A.","T.A./S; 64 x 39","","https://www.flickr.com/photos/25459876@N04/18833249776","JP OConnor; Joellen mcGann; Denis Antoine"
48767,580,"House A","Fragment of limestone doorjamb.","TA.SC.26-27.100","26-7/100","","San Diego, U.S.A.","","","https://www.flickr.com/photos/25459876@N04/18833249776","JP OConnor; Joellen mcGann; Denis Antoine"
48767,817,"","fragment of limestone doorjamb","TA.SC.26-27.100","TA S 26/7 100","","San Diego U.S.A.","House A 64 x 39","","https://www.flickr.com/photos/25459876@N04/18833249776","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48768,433,"House A","Hollowed limestone","TA.SC.26-27.101","26-7/101","None given","None given","T.A./S; 27.5 x 23.5","","https://www.flickr.com/photos/25459876@N04/18854356942","JP OConnor; Joellen mcGann; Denis Antoine"
48768,580,"House A","Hollowed limestone.","TA.SC.26-27.101","26-7/101","","","","","https://www.flickr.com/photos/25459876@N04/18854356942","JP OConnor; Joellen mcGann; Denis Antoine"
48768,817,"","Hollowed limestone","TA.SC.26-27.101","TA S 26-7 101","","","House A. 27.5 x 23.5","","https://www.flickr.com/photos/25459876@N04/18854356942","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48769,433,"House A","Fragment of limestone","TA.SC.26-27.102","26-7/102","None given","None given","T.A./S; 22.5 x 22; 22 x 12","","https://www.flickr.com/photos/25459876@N04/18671772368","JP OConnor; Joellen mcGann; Denis Antoine"
48769,580,"House A","Fragment of limestone.","TA.SC.26-27.102","26-7/102","","","","","https://www.flickr.com/photos/25459876@N04/18671772368","JP OConnor; Joellen mcGann; Denis Antoine"
48769,817,"","Fragment of limestone","TA.SC.26-27.102","TA S 26-7 102","","","House A.","Dimensions shown: 22.5 x 22  22 x 12","https://www.flickr.com/photos/25459876@N04/18671772368","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48770,433,"House A","Fragment of limestone doorjamb inscribed","TA.SC.26-27.103","26-7/103","None given","None given","T.A./S; 19 x 13","","https://www.flickr.com/photos/25459876@N04/18673344839","JP OConnor; Joellen mcGann; Denis Antoine"
48770,580,"House A","Fragment of limestone doorjamb, inscribed.","TA.SC.26-27.103","26-7/103","","","","","https://www.flickr.com/photos/25459876@N04/18673344839","JP OConnor; Joellen mcGann; Denis Antoine"
48770,817,"","fragment of limestone doorjamb inscribed","TA.SC.26-27.103","TA S 26/7 103","","","House A 19x13","","https://www.flickr.com/photos/25459876@N04/18673344839","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48771,433,"House A","Fragment of limestone cornerpiece inscribed","TA.SC.26-27.104","26-7/104","None given","Cairo","T.A./S; 29.5, 8.5, 14.5, 25.5","","https://www.flickr.com/photos/25459876@N04/18671817820","JP OConnor; Joellen mcGann; Denis Antoine"
48771,580,"House A","Fragment of limestone cornerpiece, inscribed.","TA.SC.26-27.104","26-7/104","","Cairo","","","https://www.flickr.com/photos/25459876@N04/18671817820","JP OConnor; Joellen mcGann; Denis Antoine"
48771,817,"","fragment of limestone cornerpiece inscribed","TA.SC.26-27.104","TA S 26/7 104","","Cairo","House A","","https://www.flickr.com/photos/25459876@N04/18671817820","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48772,433,"House A","Top part of limetons cornerpiece","TA.SC.26-27.105","26-7/105","None given","Cairo","T.A./S; 20; 37; 25","","https://www.flickr.com/photos/25459876@N04/18862257431","JP OConnor; Joellen mcGann; Denis Antoine"
48772,580,"House A","Top part of limestone cornerpiece.","TA.SC.26-27.105","26-7/105","","Cairo","","","https://www.flickr.com/photos/25459876@N04/18862257431","JP OConnor; Joellen mcGann; Denis Antoine"
48772,817,"","top part of limestone cornerpiece","TA.SC.26-27.105","TA S 26/7 105","","Cairo","House A","","https://www.flickr.com/photos/25459876@N04/18862257431","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48773,433,"House A","Top part of limestone cornerpiece","TA.SC.26-27.106","26-7/106","None given","Cairo","T.A./S; 20; 25; 37","","https://www.flickr.com/photos/25459876@N04/18671770358","JP OConnor; Joellen mcGann; Denis Antoine"
48773,580,"House A","Top part of limestone cornerpiece.","TA.SC.26-27.106","26-7/106","","Cairo","","","https://www.flickr.com/photos/25459876@N04/18671770358","JP OConnor; Joellen mcGann; Denis Antoine"
48773,817,"","top part of limestone cornerpiece","TA.SC.26-27.106","TA S 26/7 106","","Cairo","House A","","https://www.flickr.com/photos/25459876@N04/18671770358","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48774,433,"House Panehesi","Fragment of doorjamb inscribed","TA.SC.26-27.107","26-7/107","None given","None given","T.A./S; 17 x 20","","https://www.flickr.com/photos/25459876@N04/18671769938","JP OConnor; Joellen mcGann; Denis Antoine"
48774,580,"House of Panehesi","Fragment of doorjamb, inscribed.","TA.SC.26-27.107","26-7/107","","","","","https://www.flickr.com/photos/25459876@N04/18671769938","JP OConnor; Joellen mcGann; Denis Antoine"
48774,817,"","fragment of limestone inscribed","TA.SC.26-27.107","TA S 26/7 107","","","House Paneheoi","","https://www.flickr.com/photos/25459876@N04/18671769938","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48775,433,"Main Chapel","Fragment of limestone relief inscribed","TA.SC.26-27.108","26-7/108","None given","None given","T.A./S; 14.2 x 7","","https://www.flickr.com/photos/25459876@N04/18862255751","JP OConnor; Joellen mcGann; Denis Antoine"
48775,580,"Main Chapel","Fragment of limestone relief, inscribed.","TA.SC.26-27.108","26-7/108","","","","","https://www.flickr.com/photos/25459876@N04/18862255751","JP OConnor; Joellen mcGann; Denis Antoine"
48775,817,"","fragment of limestone relief inscribed","TA.SC.26-27.108","TA S 26/7 108","","","Main Chapel","","https://www.flickr.com/photos/25459876@N04/18862255751","JP OConnor; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
