"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
42310,580,"Great Temple (Sanctuary)","Broken head of Sphinx","TA.OC.33-34.004","4","0.1","","","","https://www.flickr.com/photos/25459876@N04/18701912361","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42310,975,"Great temple (Sanctuary)","Broken head of sphinx","TA.OC.33-34.004","004","0.1","","height 32 cms","","https://www.flickr.com/photos/25459876@N04/18701912361","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42311,226,"Great Temple Sanctuary","Fragment of Wig - Sandstone","TA.OC.33-34.005","5","0.13","East Anglia","about 2/3","","https://www.flickr.com/photos/25459876@N04/18694761162","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42311,580,"Great Temple - Sanctuary","Fragment of Wig - Sandstone","TA.OC.33-34.005","5","0.29","East Anglia","","","https://www.flickr.com/photos/25459876@N04/18694761162","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42311,975,"Great temple - Sanctuary","Fragment of wig - sandstone","TA.OC.33-34.005","005","0.29","East Anglia","about 2/3","","https://www.flickr.com/photos/25459876@N04/18694761162","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42312,226,"37.38","Sandstone head","TA.OC.33-34.006","6","0.81-86","Brooklyn","Great Temple - Sanctuary, overall height 22, ","written in top right corner 0.2.3.4","https://www.flickr.com/photos/25459876@N04/18078873323","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42312,580,"Great Temple - Sanctuary","Sandstone head","TA.OC.33-34.006","6","0.2.3.4.,37.38,0.81-86","Brooklyn","","","https://www.flickr.com/photos/25459876@N04/18078873323","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42312,975,"Great temple - Sanctuary","Sandstone head","TA.OC.33-34.006","006","0.2.3.4; 37.38; 0.81-86","Brooklyn","overall height 22cm","","https://www.flickr.com/photos/25459876@N04/18078873323","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42313,226,"Great Temple - Sanctuary","Fragments of gold leaf","TA.OC.33-34.007","7","0.20","Cairo","full size","3 fragments","https://www.flickr.com/photos/25459876@N04/18511837590","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42313,580,"Great Temple - Sanctuary","Fragments of Gold leaf","TA.OC.33-34.007","7","0.20","2: Cairo","","","https://www.flickr.com/photos/25459876@N04/18511837590","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42313,975,"Great temple - sanctuary","Fragments of gold leaf","TA.OC.33-34.007","007","0.20","Cairo","Full size","Three fragments - 1,2 & 3","https://www.flickr.com/photos/25459876@N04/18511837590","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42314,226,"41.12","Fragment of faience","TA.OC.33-34.008","8","0.19","","Full Size","","https://www.flickr.com/photos/25459876@N04/18511832040","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42314,580,"Q.41.12.","Fragment of faience","TA.OC.33-34.008","8","0.19","Otago","","","https://www.flickr.com/photos/25459876@N04/18511832040","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42314,975,"Q.41.12","Fragment of faience","TA.OC.33-34.008","008","0.19","Otago?","Full size","","https://www.flickr.com/photos/25459876@N04/18511832040","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42315,226,"Q.41.12","Green faience pendant","TA.OC.33-34.009","9","0.20","Cairo","full size","","https://www.flickr.com/photos/25459876@N04/18701884301","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42315,580,"Q.41.12.","Green faïence pendant","TA.OC.33-34.009","9","0.20","Cairo","","","https://www.flickr.com/photos/25459876@N04/18701884301","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42315,975,"Q.41.12","Green faience pendant","TA.OC.33-34.009","009","0.20","Cairo","full size","snake?","https://www.flickr.com/photos/25459876@N04/18701884301","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42316,226,"Q.41.12","Bronze tweezers","TA.OC.33-34.010","10","0.28","Cairo","full size","","https://www.flickr.com/photos/25459876@N04/18513314069","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42316,580,"Q.41.12.","Bronze tweezers","TA.OC.33-34.010","10","0.28","Cairo","","","https://www.flickr.com/photos/25459876@N04/18513314069","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42316,975,"Q.41.12","Bronze tweezers","TA.OC.33-34.010","010","0.28","Cairo","full size","","https://www.flickr.com/photos/25459876@N04/18513314069","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42317,226,"Great Temple - Sanctuary","Bronze tweezers","TA.OC.33-34.011","11","0.28","","full size","","https://www.flickr.com/photos/25459876@N04/18694727182","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42317,580,"Great Temple - Sanctuary","Bronze tweezers","TA.OC.33-34.011","11","0.28","","","","https://www.flickr.com/photos/25459876@N04/18694727182","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42317,975,"Great temple - sanctuary","Bronze tweezers","TA.OC.33-34.011","011","0.28","","full size","","https://www.flickr.com/photos/25459876@N04/18694727182","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42318,226,"Q.41.12","Bronze Needle","TA.OC.33-34.012","12","0.28","","full size","","https://www.flickr.com/photos/25459876@N04/18701867571","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42318,580,"Q.41.12.","Bronze Needle","TA.OC.33-34.012","12","0.28","","","","https://www.flickr.com/photos/25459876@N04/18701867571","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42318,975,"Q.41.12","Bronze needle","TA.OC.33-34.012","012","0.28","","full size","","https://www.flickr.com/photos/25459876@N04/18701867571","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42319,226,"Q.41.12","Two proto mudguards (bronze)","TA.OC.33-34.013","13","","","Overall length of piece marked A = 16, ditto B 18","","https://www.flickr.com/photos/25459876@N04/18673188406","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42319,580,"Q.41.12.","Two proto mudguards (bronze)","TA.OC.33-34.013","13","","","","","https://www.flickr.com/photos/25459876@N04/18673188406","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42319,975,"Q.41.12","Two proto mudguards (bronze)","TA.OC.33-34.013","013","","","Full size. Detail of nail","Overall length of piece.
Fragment marked A = 16 cm
B = 18 cm","https://www.flickr.com/photos/25459876@N04/18673188406","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42320,226,"Q.41.12","Two bronze styli","TA.OC.33-34.014","14","","","Full size, the smaller broken both with square tang","","https://www.flickr.com/photos/25459876@N04/18699518505","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42320,580,"Q.41.12.","Two bronze styli","TA.OC.33-34.014","14","","","","","https://www.flickr.com/photos/25459876@N04/18699518505","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42320,975,"Q.41.12","Two bronze styli","TA.OC.33-34.014","014","","","full size. The smaller broken. Both with square tang","","https://www.flickr.com/photos/25459876@N04/18699518505","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42321,226,"Q.41.12","Pilgrim Flask","TA.OC.33-34.015","15","0.57","San Diego","full size","","https://www.flickr.com/photos/25459876@N04/18513284849","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42321,580,"Q.41.12.","Pilgrim Flask","TA.OC.33-34.015","15","0.57","San Diego","","","https://www.flickr.com/photos/25459876@N04/18513284849","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42321,975,"Q.41.12","Pilgrim Flask","TA.OC.33-34.015","015","0.57","San diego","full size","","https://www.flickr.com/photos/25459876@N04/18513284849","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42322,226,"Great Temple - Sanctuary","Remains of foundation deposit","TA.OC.33-34.016","16","0.40","","and some flakes of gold-leaf","This phrase: ""Decadent Letting by Mr. Sherman""  with an arrow pointing above it to the words ""and some flakes of gold-leaf""","https://www.flickr.com/photos/25459876@N04/18513279239","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42322,580,"Great Temple - Sanctuary","Remains of foundation deposit[;]and some flakes of gold-leaf","TA.OC.33-34.016","16","0.40","","","","https://www.flickr.com/photos/25459876@N04/18513279239","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42322,975,"Great temple - sanctuary","Remains of foundation deposit","TA.OC.33-34.016","016","0.40","","and some flakes of gold-leaf. {decadent lettering by Mr Sherman}","","https://www.flickr.com/photos/25459876@N04/18513279239","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42323,226,"Great Temple - Sanctuary","Portion of headdress (black granite)","TA.OC.33-34.017","17","0.57","BM","full size","","https://www.flickr.com/photos/25459876@N04/18701839261","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42323,580,"Great Temple - Sanctuary (West)","Portion of headdress (black granite)","TA.OC.33-34.017","17","0.57","BM","","","https://www.flickr.com/photos/25459876@N04/18701839261","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42323,975,"Great temple - sanctuary (west)","Portion of headdress (black granite)","TA.OC.33-34.017","017","0.57","BM (British museum?)","full size","","https://www.flickr.com/photos/25459876@N04/18701839261","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42324,226,"Q.41.13","Pottery figurine","TA.OC.33-34.018","18","","","slightly less than full size","","https://www.flickr.com/photos/25459876@N04/18673159536","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42324,580,"Q.41.13.","Pottery figurine","TA.OC.33-34.018","18","","","","","https://www.flickr.com/photos/25459876@N04/18673159536","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42324,975,"Q.41.13","Pottery figurine","TA.OC.33-34.018","018","","","slightly less than full size","","https://www.flickr.com/photos/25459876@N04/18673159536","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42325,226,"Q.41.13","Bronze chisel","TA.OC.33-34.019","19","0.28","Cairo, San Diego in 1935","full size","","https://www.flickr.com/photos/25459876@N04/18078799603","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42325,580,"Q.41.13.","Bronze chisel","TA.OC.33-34.019","19","0.28","Cairo[;]San Diego in 1935","","","https://www.flickr.com/photos/25459876@N04/18078799603","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42325,975,"Q.41.13","Bronze chisel","TA.OC.33-34.019","019","0.28","Cairo. San Diego in 1935","full size","","https://www.flickr.com/photos/25459876@N04/18078799603","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42326,226,"Q.41.13","Part of pottery Uraeus (painted blue)","TA.OC.33-34.020","20","","","full size","two orientations drawn - front and side","https://www.flickr.com/photos/25459876@N04/18511764060","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42326,580,"Q.41.13.","Part of pottery Uraeus (painted blue)","TA.OC.33-34.020","20","","","","","https://www.flickr.com/photos/25459876@N04/18511764060","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42326,975,"Q.41.13","Part of pottery uraeus (painted blue)","TA.OC.33-34.020","020","","","full size; front & side views","","https://www.flickr.com/photos/25459876@N04/18511764060","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42327,226,"Q.41.13","Fragment of bronze","TA.OC.33-34.021","21","","","full size","","https://www.flickr.com/photos/25459876@N04/18699480105","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42327,580,"Q.41.13.","Fragment of bronze","TA.OC.33-34.021","21","","","","","https://www.flickr.com/photos/25459876@N04/18699480105","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42327,975,"Q.41.13","Fragment of bronze","TA.OC.33-34.021","021","","","full size","","https://www.flickr.com/photos/25459876@N04/18699480105","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42328,226,"Q.41.13","Monkey & Harp ? (sandstone)","TA.OC.33-34.022","22","0.29","Canford","full size","","https://www.flickr.com/photos/25459876@N04/18694666152","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42328,580,"Q.41.13.","Monkey & Harp () (sandstone)","TA.OC.33-34.022","22","0.29","Canford","","","https://www.flickr.com/photos/25459876@N04/18694666152","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42328,975,"Q.41.13","Monkey & Harp (?) (sandstone)","TA.OC.33-34.022","022","0.29","Cauford","full size","","https://www.flickr.com/photos/25459876@N04/18694666152","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42329,226,"Q.41.13","Fragment of blue faience","TA.OC.33-34.023","23","0.19","Cairo","full size","","https://www.flickr.com/photos/25459876@N04/18511749660","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42329,580,"Q.41.13.","Fragment of blue faïence","TA.OC.33-34.023","23","0.19","Cairo","","","https://www.flickr.com/photos/25459876@N04/18511749660","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42329,975,"Q.41.13","Fragment of blue faience","TA.OC.33-34.023","023","0.19","Cairo","full size","","https://www.flickr.com/photos/25459876@N04/18511749660","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42330,226,"Q.41.13","Three bronze needles","TA.OC.33-34.024","24","","","","","https://www.flickr.com/photos/25459876@N04/18078773213","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42330,580,"Q.41.13.","Three bronze needles","TA.OC.33-34.024","24","","","","","https://www.flickr.com/photos/25459876@N04/18078773213","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42330,975,"Q.41.13","Three bronze needles","TA.OC.33-34.024","024","","","","","https://www.flickr.com/photos/25459876@N04/18078773213","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42331,226,"Q.40.3","Bronze hand","TA.OC.33-34.025","25","0.18","Cairo","Weight 106.75","","https://www.flickr.com/photos/25459876@N04/18694643962","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42331,580,"Q.40.3.","Bronze hand","TA.OC.33-34.025","25","0.18","Cairo","Weight: 106.75 gr.","","https://www.flickr.com/photos/25459876@N04/18694643962","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42331,975,"Q.40.3","Bronze hand","TA.OC.33-34.025","025","0.18","Cairo","full size. Front & side views. Weight 106.75 gr.","","https://www.flickr.com/photos/25459876@N04/18694643962","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42332,226,"Q.40.2","Blue faience uraeus head","TA.OC.33-34.026","26","0.19","Cairo","full size","","https://www.flickr.com/photos/25459876@N04/18081076153","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42332,580,"Q.40.2.","Blue faïence uraeus head","TA.OC.33-34.026","26","0.19","Cairo","","","https://www.flickr.com/photos/25459876@N04/18081076153","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42332,975,"Q.40.2","Blue faience uraeus head","TA.OC.33-34.026","026","0.19","Cairo","full size. side & top views","","https://www.flickr.com/photos/25459876@N04/18081076153","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42333,226,"Q.40.3","Piece of grey faience","TA.OC.33-34.027","27","0.20","Canford","full size","","https://www.flickr.com/photos/25459876@N04/18079094534","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42333,580,"Q.40.3.","Piece of grey faïence","TA.OC.33-34.027","27","0.20","Canford","","","https://www.flickr.com/photos/25459876@N04/18079094534","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42333,975,"Q.40.3","Piece of grey faience","TA.OC.33-34.027","027","0.20","Cauford","full size","","https://www.flickr.com/photos/25459876@N04/18079094534","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42334,226,"Q.40.4","Fragment of faience","TA.OC.33-34.028","28","0.19","","full size","","https://www.flickr.com/photos/25459876@N04/18513953058","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42334,580,"Q.40.4.","Fragment of faïence","TA.OC.33-34.028","28","0.19","","","","https://www.flickr.com/photos/25459876@N04/18513953058","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42334,975,"Q.40.4","Fragment of faience","TA.OC.33-34.028","028","0.19","","full size","","https://www.flickr.com/photos/25459876@N04/18513953058","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42335,226,"Q.40.4","Bronze Nail","TA.OC.33-34.029","29","0.28","","full size","","https://www.flickr.com/photos/25459876@N04/18704090201","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42335,580,"Q.40.4.","Bronze Nail","TA.OC.33-34.029","29","0.28","","","","https://www.flickr.com/photos/25459876@N04/18704090201","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42335,975,"Q.40.4","Bronze nail","TA.OC.33-34.029","029","0.28","","full size","","https://www.flickr.com/photos/25459876@N04/18704090201","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42336,226,"Temenos Wall (100 Metres West of Hall of Foreign Tribute)","Painted Wooden Uraeus","TA.OC.33-34.030","30","0.10","1 San Diego, 1 Manchester","note indicates  that there are ""Fragments of five others""","","https://www.flickr.com/photos/25459876@N04/18675407416","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42336,580,"Temenos Wall (100 Metres West of Hall of Foreign Tribute)","Painted Wooden Uraeus","TA.OC.33-34.030","30","0.10, 0.76","1 San Diego; 1 Manchester","","","https://www.flickr.com/photos/25459876@N04/18675407416","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42336,975,"Temenos wall (100 metres West of Hall of Foreign Tribute)","Painted wooden uraeus","TA.OC.33-34.030","030","0.10 0.76","1 San Diego. 1 Manchester","Fixing bar - 7.5 cm. Front & side views. Height 15 cm (uraeus)","Fragments of five others. 
Front view: gold, blue, gold, blue, red, green.
Side view: fixing peg","https://www.flickr.com/photos/25459876@N04/18675407416","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42337,226,"Q.41.15","Bone weaving tool","TA.OC.33-34.031","31","","","full size","","https://www.flickr.com/photos/25459876@N04/18696921472","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42337,580,"Q.41.15.","Bone weaving tool","TA.OC.33-34.031","31","","","","","https://www.flickr.com/photos/25459876@N04/18696921472","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42337,975,"Q.41.15","Bone weaving tool","TA.OC.33-34.031","031","","","full size","","https://www.flickr.com/photos/25459876@N04/18696921472","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42338,226,"Q.41.15","Limestone loom weight","TA.OC.33-34.032","32","0.29","Cairo","half size","","https://www.flickr.com/photos/25459876@N04/18081040733","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42338,580,"Q.41.15.","Limestone loom weight","TA.OC.33-34.032","32","0.29","Cairo","","","https://www.flickr.com/photos/25459876@N04/18081040733","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42338,975,"Q.41.15","Limestone loom weight","TA.OC.33-34.032","032","0.29","Cairo","half size","","https://www.flickr.com/photos/25459876@N04/18081040733","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42339,226,"Q.41.15","Bronze bowl","TA.OC.33-34.033","33","0.27","Ashmolean","possibly a brazier, 1/2 scale","","https://www.flickr.com/photos/25459876@N04/18513997990","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42339,580,"Q.41.15.","Bronze bowl","TA.OC.33-34.033","33","0.27","Ashmolean","Possibly a brazier","","https://www.flickr.com/photos/25459876@N04/18513997990","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42339,975,"Q.41.15","Bronze bowl","TA.OC.33-34.033","033","0.27","Ashmolean","1/2 scale. Possible a brazier","","https://www.flickr.com/photos/25459876@N04/18513997990","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42340,226,"Q.41.15","Bronze needle","TA.OC.33-34.034","34","0.28","","full size, complete with eye","","https://www.flickr.com/photos/25459876@N04/18701719305","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42340,580,"Q.41.15.","Bronze needle","TA.OC.33-34.034","34","0.28","","complete with eye","","https://www.flickr.com/photos/25459876@N04/18701719305","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42340,975,"Q.41.15","Bronze needle","TA.OC.33-34.034","034","0.28","","full size. Complete, with eye.","","https://www.flickr.com/photos/25459876@N04/18701719305","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42341,226,"Q.40.4","Fragment of faience","TA.OC.33-34.035","35","0.19","Otago","full size","","https://www.flickr.com/photos/25459876@N04/18675376536","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42341,580,"Q.40.4.","Fragment of faïence","TA.OC.33-34.035","35","0.19","Otago","","","https://www.flickr.com/photos/25459876@N04/18675376536","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42341,975,"Q.40.4","Fragment of faience","TA.OC.33-34.035","035","0.19","Otago(?)","full size","","https://www.flickr.com/photos/25459876@N04/18675376536","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42342,226,"Q.41.15","Fragment of scarab","TA.OC.33-34.036","36","","","full size","","https://www.flickr.com/photos/25459876@N04/18701707945","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42342,580,"Q.41.15.","Fragment of scarab","TA.OC.33-34.036","36","","","","","https://www.flickr.com/photos/25459876@N04/18701707945","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42342,975,"Q.41.15","Fragment of scarab","TA.OC.33-34.036","036","","","full size. Side and bottom views","","https://www.flickr.com/photos/25459876@N04/18701707945","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42343,226,"Q.41.15","Fragment of pottery figurine","TA.OC.33-34.037","37","","","full size","","https://www.flickr.com/photos/25459876@N04/18701702745","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42343,580,"Q.41.15.","Fragment of pottery figurine","TA.OC.33-34.037","37","","","","","https://www.flickr.com/photos/25459876@N04/18701702745","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42343,975,"Q.41.15","Fragment of pottery figurine","TA.OC.33-34.037","037","","","full size","","https://www.flickr.com/photos/25459876@N04/18701702745","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42344,226,"Q.41.15","Two limestone fragments","TA.OC.33-34.038","38","0.57","East Anglia","full size","","https://www.flickr.com/photos/25459876@N04/18675359686","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42344,580,"Q.41.15.","Two limestone fragments","TA.OC.33-34.038","38","0.57","East Anglia","","","https://www.flickr.com/photos/25459876@N04/18675359686","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42344,975,"Q.41.15","Two limestone fragments","TA.OC.33-34.038","038","0.57","East Anglia","full size","Fragments: A & B","https://www.flickr.com/photos/25459876@N04/18675359686","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
42345,226,"Q.41.15","Mycenean Pottery Late Helladic III A","TA.OC.33-34.039","39","0.41V","Cambridge Ave.","full size","","https://www.flickr.com/photos/25459876@N04/18704028991","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42345,580,"Q.41.15.","Mycenean Pottery. Late Helladic III A.","TA.OC.33-34.039","39","0.41","Cambridge Ave.","","","https://www.flickr.com/photos/25459876@N04/18704028991","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
42345,975,"Q.41.15","Mycenaean Pottery Late Helladic III A","TA.OC.33-34.039","039","0.41","Cambridge Ave.","full size","","https://www.flickr.com/photos/25459876@N04/18704028991","Geraldine Dorel Ashby; Elaine Dale; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
